case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
2,4,AE_spindle,7616,7616,9000,True,8.361265536925856,6.07912593091044,0.7270581114850181,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,AE_spindle,7328,7328,9000,True,6.642664133362471,3.933217611777061,0.5921144788904825,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,AE_spindle,7072,7072,9000,True,1.4614948561606687,2.1716338077655006,1.4858990427574257,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,AE_spindle,5872,5872,9000,True,4.811797572547693,3.328286691605738,0.6916929985977579,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,AE_spindle,6304,6304,9000,True,3.968901473231768,2.2874200962517244,0.5763358228152669,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,AE_spindle,8576,8576,9000,True,4.5832171641034956,4.309988405909789,0.9403849417526489,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,AE_spindle,8240,8240,9000,True,4.613383106791752,3.1245238936918502,0.677273883690119,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,AE_spindle,7456,7456,9000,True,5.283239781062898,3.843939308808725,0.7275723737888169,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,AE_spindle,7568,7568,9000,True,11.226061367825816,8.490161754217183,0.7562903387058779,ok,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,AE_spindle,8512,8512,9000,True,4.53688120092513,3.629613003803674,0.800023814390161,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,AE_spindle,7040,7040,9000,True,5.451769526624856,3.931096004673748,0.7210679001505782,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,AE_spindle,6176,6176,9000,True,6.096335701520771,3.4177195416235806,0.5606186583138641,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,AE_spindle,7248,7248,9000,True,2.9220311861602872,1.920201946743009,0.6571462877722876,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,AE_spindle,8336,8336,9000,True,1.3782835155784292,0.48810565144468143,0.3541402374231097,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,AE_spindle,8336,8336,9000,True,4.908515582029363,2.6472063040550666,0.539308933589186,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
3,6,AE_spindle,8240,8240,9000,True,1.9182280643413516,1.196915513358819,0.6239693473402899,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.19
3,7,AE_spindle,8464,8464,9000,True,4.0181367809998605,2.5309475578099945,0.6298808865277561,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.2
3,8,AE_spindle,6192,6192,9000,True,1.8143177522536138,1.6633906515209609,0.9168133032116361,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.23
3,9,AE_spindle,8032,8032,9000,True,2.0886254201554064,2.099485250926199,1.0051995109625238,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
3,10,AE_spindle,8560,8560,9000,True,5.229130692292432,2.9219435911605998,0.5587819014472559,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
3,11,AE_spindle,7888,7888,9000,True,2.7317068498846204,1.4974066996206843,0.5481579034299375,ok,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.28
3,12,AE_spindle,7840,7840,9000,True,3.8017190810361177,2.9887992557625536,0.7861704644795025,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.33
3,14,AE_spindle,6464,6464,9000,True,11.774571044856023,7.946556916464193,0.6748914152523666,ok,reverse_kurtosis_sensor_source,256,16,69,0.75,0.25,1,cast_iron,0.36
3,15,AE_spindle,7680,7680,9000,True,6.466600108010336,4.836597482795878,0.7479351439712809,ok,reverse_kurtosis_sensor_source,256,16,75,0.75,0.25,1,cast_iron,0.44
3,16,AE_spindle,7536,7536,9000,True,3.800610052105364,3.6759756261488112,0.9672067314847753,ok,reverse_kurtosis_sensor_source,256,16,81,0.75,0.25,1,cast_iron,0.55
4,1,AE_spindle,8272,8272,9000,True,2.244163422985415,0.8319737978538444,0.3707278130149826,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,1,cast_iron,0.08
4,2,AE_spindle,7248,7248,9000,True,4.062350526397343,2.266735200635976,0.5579861181113158,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.13
4,3,AE_spindle,8512,8512,9000,True,11.42279778479684,8.086200706345426,0.7079001886119637,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.2
4,4,AE_spindle,7296,7296,9000,True,6.358214936626811,3.687146843687751,0.5799028312870333,ok,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.31
4,5,AE_spindle,6432,6432,9000,True,4.017244293934426,2.8678767212097664,0.7138915414071062,ok,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.35
4,6,AE_spindle,6272,6272,9000,True,14.335270655265326,9.643214127778963,0.6726914586870871,ok,reverse_kurtosis_sensor_source,256,16,34,1.5,0.25,1,cast_iron,0.4
4,7,AE_spindle,8352,8352,9000,True,3.5061980724984254,1.68108232383284,0.479460169981623,ok,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.49
5,1,AE_spindle,6928,6928,9000,True,4.671756725465256,3.975205700897363,0.850901691696458,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.5,2,steel,0.0
5,2,AE_spindle,8528,8528,9000,True,31.563666160815806,20.97296163291659,0.664465323072057,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,2,steel,0.16
5,3,AE_spindle,6928,6928,9000,True,18.505932706467547,17.111400831693807,0.9246440643164731,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,2,steel,0.29
5,4,AE_spindle,8608,8608,9000,True,33.19916025998487,15.145108587281232,0.4561895080672421,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,2,steel,0.44
5,5,AE_spindle,8496,8496,9000,True,97.01193697834053,89.12540944073686,0.9187055966168217,ok,reverse_kurtosis_sensor_source,256,16,12,1.5,0.5,2,steel,0.53
5,6,AE_spindle,8512,8512,9000,True,43.74830896002151,30.21224251749896,0.6905922362636702,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,2,steel,0.74
7,1,AE_spindle,7856,7856,9000,True,2.579494255280376,1.9340690661218325,0.7497861498082814,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,0.0
7,2,AE_spindle,8432,8432,9000,True,1.5978500566543712,0.7961920500842172,0.49828959029466846,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,2,steel,0.09
7,3,AE_spindle,7824,7824,9000,True,1.7638671410289595,1.071387134215286,0.607408069061553,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.25,2,steel,0.13
7,4,AE_spindle,6896,6896,9000,True,2.1281738967124717,1.5949538368057739,0.749447138350618,ok,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,2,steel,0.22
7,5,AE_spindle,7888,7888,9000,True,1.6536064593686244,1.556492260736738,0.9412712752279524,ok,reverse_kurtosis_sensor_source,256,16,13,0.75,0.25,2,steel,0.24
7,6,AE_spindle,7200,7200,9000,True,3.2641636313690428,1.8733372440714628,0.5739103352739982,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.25,2,steel,0.34
7,7,AE_spindle,6832,6832,9000,True,2.0182535666750696,1.579470839608194,0.7825928642892195,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.46
7,8,AE_spindle,7344,7344,9000,True,2.331974545788133,1.8497105787649817,0.7931950123998915,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,2,steel,
8,1,AE_spindle,8528,8528,9000,True,3.7621980698746174,3.0827840323773956,0.8194103487157371,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.5,2,steel,0.0
8,2,AE_spindle,8544,8544,9000,True,30.949387571530142,25.738681247872382,0.8316378212122699,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.18
8,3,AE_spindle,8512,8512,9000,True,13.830674591480339,10.709296431273868,0.7743148290002382,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.3
8,4,AE_spindle,8576,8576,9000,True,49.69290556681567,35.68140667202499,0.7180382443928358,ok,reverse_kurtosis_sensor_source,256,16,8,0.75,0.5,2,steel,
8,5,AE_spindle,8576,8576,9000,True,11.157969636458544,8.316277049255271,0.7453217135553738,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.44
8,6,AE_spindle,8496,8496,9000,True,16.13287430424638,13.705259980756473,0.8495237564166072,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.62
9,1,AE_spindle,7024,7024,9000,True,4.459242619920187,4.008237575483243,0.898860617624462,ok,reverse_kurtosis_sensor_source,256,16,1,1.5,0.5,1,cast_iron,0.0
9,2,AE_spindle,5984,5984,9000,True,4.282041548871127,3.0762301572981934,0.718402687639707,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,1,cast_iron,0.1
9,3,AE_spindle,7216,7216,9000,True,7.221503510099507,4.973683950581114,0.688732470131467,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,1,cast_iron,0.14
9,4,AE_spindle,7072,7072,9000,True,3.101408325022972,2.5663949112910553,0.8274933973000621,ok,reverse_kurtosis_sensor_source,256,16,16,1.5,0.5,1,cast_iron,0.19
9,5,AE_spindle,8496,8496,9000,True,8.199989801465069,5.538020593085147,0.6753692049821189,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.27
9,6,AE_spindle,8416,8416,9000,True,7.04760424197336,5.835738991260188,0.8280457856156673,ok,reverse_kurtosis_sensor_source,256,16,28,1.5,0.5,1,cast_iron,0.38
9,7,AE_spindle,7088,7088,9000,True,3.8751620665673725,4.318873601174395,1.1145014136134408,ok,reverse_kurtosis_sensor_source,256,16,34,1.5,0.5,1,cast_iron,0.47
9,8,AE_spindle,7040,7040,9000,True,16.609438742020203,12.579922475868234,0.7573960006261796,ok,reverse_kurtosis_sensor_source,256,16,40,1.5,0.5,1,cast_iron,0.64
9,9,AE_spindle,8240,8240,9000,True,9.28093053518534,9.76463532985638,1.0521181354421267,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,0.81
10,1,AE_spindle,6512,6512,9000,True,3.566524278136729,2.4190116900341754,0.6782546539384224,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.25,1,cast_iron,0.0
10,2,AE_spindle,7728,7728,9000,True,1.177224124400337,0.6689500551455971,0.568243583595583,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.25,1,cast_iron,0.04
10,3,AE_spindle,8048,8048,9000,True,8.23682857046256,5.349396706864769,0.6494485906917599,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.08
10,4,AE_spindle,7472,7472,9000,True,4.045516089946424,3.5347074822996487,0.8737346246328771,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.16
10,5,AE_spindle,7072,7072,9000,True,2.513011310013266,1.6386114545079524,0.6520509668923016,ok,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.25
10,6,AE_spindle,7024,7024,9000,True,3.5644508107482924,2.248988195750588,0.6309494267575231,ok,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.36
10,7,AE_spindle,6544,6544,9000,True,1.6625895007435816,1.2056287511603563,0.7251511877222157,ok,reverse_kurtosis_sensor_source,256,16,33,1.5,0.25,1,cast_iron,0.43
10,8,AE_spindle,6688,6688,9000,True,3.5842683081684745,2.2584496944946406,0.630100623143668,ok,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.47
10,9,AE_spindle,8368,8368,9000,True,6.218654594186173,4.388156300474331,0.7056439996797064,ok,reverse_kurtosis_sensor_source,256,16,45,1.5,0.25,1,cast_iron,0.53
10,10,AE_spindle,8320,8320,9000,True,5.715206331236294,3.5503086159238544,0.6212039268843246,ok,reverse_kurtosis_sensor_source,256,16,57,1.5,0.25,1,cast_iron,0.7
11,1,AE_spindle,7808,7808,9000,True,2.7051996381364822,2.0775038287862175,0.7679669180403382,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,1,cast_iron,0.0
11,2,AE_spindle,8352,8352,9000,True,4.584013451080409,3.3463606939197224,0.7300067352826882,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.04
11,3,AE_spindle,6480,6480,9000,True,2.830755725304373,2.104123191178328,0.7433079344736658,ok,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,1,cast_iron,0.07
11,4,AE_spindle,8192,8192,9000,True,2.709895662906444,1.9047506753468082,0.7028870894981973,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.25,1,cast_iron,0.07
11,5,AE_spindle,6464,6464,9000,True,7.091947371760201,4.123735250476723,0.5814672662250921,ok,reverse_kurtosis_sensor_source,256,16,14,0.75,0.25,1,cast_iron,0.08
11,6,AE_spindle,8080,8080,9000,True,2.0626135092693256,1.2312712391958223,0.5969471418956883,ok,reverse_kurtosis_sensor_source,256,16,17,0.75,0.25,1,cast_iron,0.09
11,7,AE_spindle,8064,8064,9000,True,5.6468973517448795,3.287975328121653,0.5822622802059663,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,1,cast_iron,
11,8,AE_spindle,6192,6192,9000,True,7.187344514343051,4.231640623168521,0.5887627363230856,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.12
11,9,AE_spindle,7392,7392,9000,True,2.720641145821293,1.840742729300509,0.6765841691856478,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.16
11,10,AE_spindle,8064,8064,9000,True,3.044370331310296,2.157824651690104,0.7087917752628776,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.18
11,11,AE_spindle,6592,6592,9000,True,3.4081359861105938,1.8618437431096935,0.5462938540873905,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.2
11,12,AE_spindle,8592,8592,9000,True,2.4635432925404417,1.4201191769580357,0.576453915486553,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
11,13,AE_spindle,7776,7776,9000,True,3.560978629062954,1.8774902059571876,0.5272399532618579,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
11,14,AE_spindle,7168,7168,9000,True,6.731275655304898,3.128686590540282,0.46479846477061787,ok,reverse_kurtosis_sensor_source,256,16,54,0.75,0.25,1,cast_iron,
11,15,AE_spindle,5888,5888,9000,True,3.014462734741427,1.9886082069327802,0.6596890994906738,ok,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.31
11,16,AE_spindle,8224,8224,9000,True,2.551101964482803,2.0333015336945324,0.7970287201374964,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.37
11,17,AE_spindle,8576,8576,9000,True,2.2456458898768705,1.636354380498214,0.728678723512232,ok,reverse_kurtosis_sensor_source,256,16,67,0.75,0.25,1,cast_iron,
11,18,AE_spindle,6224,6224,9000,True,5.277881376327278,3.1463275013425585,0.5961345617674184,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.25,1,cast_iron,0.42
11,19,AE_spindle,7296,7296,9000,True,4.04835098039301,2.341078969367636,0.5782796453918919,ok,reverse_kurtosis_sensor_source,256,16,80,0.75,0.25,1,cast_iron,0.47
11,20,AE_spindle,7728,7728,9000,True,4.724248403133486,3.1088446111086294,0.6580612080096974,ok,reverse_kurtosis_sensor_source,256,16,86,0.75,0.25,1,cast_iron,0.57
11,21,AE_spindle,6704,6704,9000,True,3.2472775136759773,1.612308180581066,0.49651074593641875,ok,reverse_kurtosis_sensor_source,256,16,93,0.75,0.25,1,cast_iron,0.65
11,22,AE_spindle,6000,6000,9000,True,6.548931542603458,4.747540124560459,0.724933539718538,ok,reverse_kurtosis_sensor_source,256,16,100,0.75,0.25,1,cast_iron,0.68
11,23,AE_spindle,7216,7216,9000,True,8.058401155160299,5.769363304408316,0.7159439190621297,ok,reverse_kurtosis_sensor_source,256,16,105,0.75,0.25,1,cast_iron,0.76
12,1,AE_spindle,14640,14640,15360,True,1.0567922383734953,1.3784789061253977,1.3043991581977856,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,1,cast_iron,
12,2,AE_spindle,7136,7136,9000,True,3.987769521373111,2.668180054551016,0.6690908389380268,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.05
12,3,AE_spindle,7584,7584,9000,True,3.7100443765438054,2.6135850995385606,0.704461950929441,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,1,cast_iron,0.08
12,4,AE_spindle,8256,8256,9000,True,3.2408962075202608,1.6368091151232642,0.5050482984681609,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,
12,5,AE_spindle,8272,8272,9000,True,4.815321741183536,3.415850225537546,0.7093711301403434,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.5,1,cast_iron,0.12
12,6,AE_spindle,8464,8464,9000,True,11.778355841759952,6.84905766969399,0.5814952240956246,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,0.17
12,7,AE_spindle,8208,8208,9000,True,5.3654486936601025,3.4560754295366922,0.6441353979612329,ok,reverse_kurtosis_sensor_source,256,16,30,0.75,0.5,1,cast_iron,0.2
12,8,AE_spindle,8432,8432,9000,True,6.875904243459539,5.1312088419480855,0.7462594969704662,ok,reverse_kurtosis_sensor_source,256,16,36,0.75,0.5,1,cast_iron,0.24
12,9,AE_spindle,6944,6944,9000,True,11.311069382531075,8.75657092455205,0.7741594210415218,ok,reverse_kurtosis_sensor_source,256,16,42,0.75,0.5,1,cast_iron,0.32
12,10,AE_spindle,6880,6880,9000,True,5.5212790003495265,3.633648443196017,0.6581171578108019,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,
12,11,AE_spindle,8304,8304,9000,True,20.099559062066252,17.603483409000695,0.8758144074017782,ok,reverse_kurtosis_sensor_source,256,16,49,0.75,0.5,1,cast_iron,0.4
12,12,AE_spindle,8400,8400,9000,True,7.539544461284963,5.455289206570394,0.723556871980182,ok,reverse_kurtosis_sensor_source,256,16,55,0.75,0.5,1,cast_iron,0.45
12,13,AE_spindle,8544,8544,9000,True,7.910014756103287,5.548643399461447,0.7014706761668504,ok,reverse_kurtosis_sensor_source,256,16,61,0.75,0.5,1,cast_iron,0.49
12,14,AE_spindle,6976,6976,9000,True,7.44041279017045,5.61573545133582,0.7547612759801907,ok,reverse_kurtosis_sensor_source,256,16,67,0.75,0.5,1,cast_iron,0.58
12,15,AE_spindle,6832,6832,9000,True,6.025154712054389,5.758819103608858,0.9557960548434209,ok,reverse_kurtosis_sensor_source,256,16,74,0.75,0.5,1,cast_iron,0.65
13,1,AE_spindle,6320,6320,9000,True,2.3761460704879815,2.066534643342232,0.8697001707960901,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,
13,2,AE_spindle,6064,6064,9000,True,10.03139496576019,7.311341443160128,0.7288459349976392,ok,reverse_kurtosis_sensor_source,256,16,2,0.75,0.25,2,steel,
13,3,AE_spindle,8288,8288,9000,True,2.1081355909906514,1.334429602311786,0.6329904053669552,ok,reverse_kurtosis_sensor_source,256,16,4,0.75,0.25,2,steel,0.1
13,4,AE_spindle,7840,7840,9000,True,1.064654243792114,0.5405745553587484,0.5077465839353167,ok,reverse_kurtosis_sensor_source,256,16,7,0.75,0.25,2,steel,0.13
13,5,AE_spindle,7776,7776,9000,True,1.2117189884090223,0.43580043342130764,0.35965470343276423,ok,reverse_kurtosis_sensor_source,256,16,11,0.75,0.25,2,steel,0.17
13,6,AE_spindle,7952,7952,9000,True,1.8864646016529665,1.1448787791484925,0.6068912070459394,ok,reverse_kurtosis_sensor_source,256,16,16,0.75,0.25,2,steel,0.32
13,7,AE_spindle,6768,6768,9000,True,2.9054906047919395,2.005281646978504,0.690169723374203,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.38
13,8,AE_spindle,7712,7712,9000,True,2.5223778336148923,1.6272061123046482,0.6451079971512951,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.25,2,steel,0.49
13,9,AE_spindle,6784,6784,9000,True,3.1246821739558475,1.4078018227149456,0.450542405383119,ok,reverse_kurtosis_sensor_source,256,16,25,0.75,0.25,2,steel,0.56
13,10,AE_spindle,6352,6352,9000,True,1.4722412817588173,0.8287857405915862,0.5629415170317753,ok,reverse_kurtosis_sensor_source,256,16,29,0.75,0.25,2,steel,0.68
13,11,AE_spindle,6016,6016,9000,True,5.2870727960408965,3.283545114424928,0.621051617991424,ok,reverse_kurtosis_sensor_source,256,16,32,0.75,0.25,2,steel,0.83
13,12,AE_spindle,6256,6256,9000,True,1.6970149432591748,1.1263510750858923,0.6637249009257395,ok,reverse_kurtosis_sensor_source,256,16,35,0.75,0.25,2,steel,0.92
13,13,AE_spindle,7408,7408,9000,True,5.888424979720565,4.3031272298403005,0.7307772867369734,ok,reverse_kurtosis_sensor_source,256,16,38,0.75,0.25,2,steel,1.07
13,14,AE_spindle,7152,7152,9000,True,2.4572664198149226,1.4923843919149464,0.6073351997480572,ok,reverse_kurtosis_sensor_source,256,16,42,0.75,0.25,2,steel,1.3
13,15,AE_spindle,7776,7776,9000,True,2.2450492301728877,1.4801186542984779,0.6592811571362519,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,2,steel,1.53
14,1,AE_spindle,7104,7104,9000,True,6.054771693417607,3.615083847562719,0.5970636104226311,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,2,steel,
14,2,AE_spindle,8336,8336,9000,True,19.090160092677205,19.420708616512705,1.0173151258141204,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.09
14,3,AE_spindle,8528,8528,9000,True,45.71348470855721,32.04321219062409,0.7009575488472909,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.17
14,4,AE_spindle,8592,8592,9000,True,12.429372295554298,9.941587751373575,0.7998463248958295,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.24
14,5,AE_spindle,8576,8576,9000,True,18.116893944623023,13.277839831561513,0.7328982480180701,ok,reverse_kurtosis_sensor_source,256,16,11,0.75,0.5,2,steel,
14,6,AE_spindle,8432,8432,9000,True,10.850868114864928,3.7256262025638045,0.34334821537910937,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.35
14,8,AE_spindle,8512,8512,9000,True,68.55266784266513,53.575906246682344,0.7815291210777614,ok,reverse_kurtosis_sensor_source,256,16,18,0.75,0.5,2,steel,0.6
