case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,12,smcDC,7680,7680,9000,True,201.45869952058808,8.551056256882024,0.042445703645608464,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,smcDC,7472,7472,9000,True,144.70245200998272,5.356924184888526,0.03702027236120547,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,smcDC,7392,7392,9000,True,186.2730939921634,7.69918172584256,0.04133276342089531,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,smcDC,7440,7440,9000,True,439.29974718480713,17.21213724409529,0.03918084941764168,ok,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
1,16,smcDC,7264,7264,9000,True,425.86585291776476,15.841159422802239,0.037197533715940645,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,smcDC,7024,7024,9000,True,230.07264579576108,14.56169233675908,0.06329171504141191,ok,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,smcDC,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,smcDC,7152,7152,9000,True,9.417673261670231,12.612424924031297,1.3392294013165897,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,smcDC,6704,6704,9000,True,9.178318099403397,11.056309953136932,1.2046117636570504,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,smcDC,7312,7312,9000,True,5.176844923812283,8.47122297752716,1.6363679233573962,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,smcDC,7136,7136,9000,True,13.332549510302963,21.319681162925704,1.599070091315784,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,smcDC,7040,7040,9000,True,10.901383676410811,21.720915335736564,1.9924915937714331,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,smcDC,7104,7104,9000,True,8.66578891548105,19.460779734598034,2.245702027177646,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,smcDC,7040,7040,9000,True,5.948202365147416,14.523009086296756,2.4415795218041274,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,smcDC,6992,6992,9000,True,5.044585741936996,6.147278922091403,1.2185894415437084,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,smcDC,8048,8048,9000,True,9.648541132802558,15.866043292457215,1.6443981607237077,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,smcDC,7104,7104,9000,True,7.777026924059073,5.818746190058823,0.7481967398171306,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,smcDC,6944,6944,9000,True,10.5793681406757,14.442548246777688,1.3651617048128046,ok,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,smcDC,6752,6752,9000,True,39.32035786437093,358.2722292716111,9.1116217839973,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,smcDC,7856,7856,9000,True,148.35780865612438,94.01656981722236,0.6337150074452309,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,smcDC,7680,7680,9000,True,2.0083190820313663,2.6486332722137496,1.3188309048643367,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,smcDC,7760,7760,9000,True,1.318313637298442,2.1724683980636357,1.6479146817552872,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,smcDC,8496,8496,9000,True,1.1194721772762501,1.2367236515668671,1.1047381763205388,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,smcDC,7232,7232,9000,True,1.6647577916538114,1.4757952950896307,0.8864924990811274,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
3,6,smcDC,7056,7056,9000,True,1.594637267218556,2.3404261223593696,1.4676855799564124,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.19
3,7,smcDC,7680,7680,9000,True,1.438774316837812,2.108970998835641,1.465810846185642,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.2
3,8,smcDC,8160,8160,9000,True,1.1428526273699298,1.5855104217405722,1.38732710042256,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.23
3,9,smcDC,7104,7104,9000,True,1.2050474632706423,1.223137993746815,1.0150122970475102,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
3,10,smcDC,8416,8416,9000,True,1.6115895262759952,2.5417189459747864,1.5771503255214683,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
3,11,smcDC,7328,7328,9000,True,1.039584889605438,1.6629412839869613,1.5996204837269914,ok,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.28
3,12,smcDC,6768,6768,9000,True,1.664008303779412,1.8926697779758686,1.1374160655781829,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.33
3,14,smcDC,9000,9000,9000,False,0.9489064300404572,1.243453293262976,1.3104066469536009,no_exit,reverse_kurtosis_sensor_source,256,16,69,0.75,0.25,1,cast_iron,0.36
3,15,smcDC,6608,6608,9000,True,1.4161248129502555,1.7713899977454963,1.2508713790938313,ok,reverse_kurtosis_sensor_source,256,16,75,0.75,0.25,1,cast_iron,0.44
3,16,smcDC,8416,8416,9000,True,2.087589524742233,3.310045064472043,1.5855823308361665,ok,reverse_kurtosis_sensor_source,256,16,81,0.75,0.25,1,cast_iron,0.55
4,1,smcDC,9000,9000,9000,False,0.9619464448742276,2.387714702895832,2.482170099611999,no_exit,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,1,cast_iron,0.08
4,2,smcDC,9000,9000,9000,False,0.8718139857618395,1.3325522712732012,1.5284823288397593,no_exit,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.13
4,3,smcDC,9000,9000,9000,False,0.998809763339717,1.7896110810059083,1.7917436800186979,no_exit,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.2
4,4,smcDC,7744,7744,9000,True,1.308964990859994,1.8920859933595118,1.4454825045512458,ok,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.31
4,5,smcDC,6208,6208,9000,True,1.197074393491476,1.6376983029485823,1.3680839819576733,ok,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.35
4,6,smcDC,9000,9000,9000,False,0.77920947775241,0.8118105659090314,1.0418386699426172,no_exit,reverse_kurtosis_sensor_source,256,16,34,1.5,0.25,1,cast_iron,0.4
4,7,smcDC,9000,9000,9000,False,0.8575285379149065,1.0649229264976594,1.2418512963850485,no_exit,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.49
5,1,smcDC,6832,6832,9000,True,5.611464372629444,7.941752617477524,1.4152727505869438,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.5,2,steel,0.0
5,2,smcDC,6928,6928,9000,True,254.22977011437436,426.99951350635746,1.6795810864872442,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,2,steel,0.16
5,3,smcDC,7024,7024,9000,True,526.7769583911733,421.2617310137865,0.7996965780352903,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,2,steel,0.29
5,4,smcDC,7072,7072,9000,True,164.6449681733033,12.856833101297196,0.07808822367167396,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,2,steel,0.44
5,5,smcDC,7008,7008,9000,True,83.43870762813724,5.160738430222802,0.061850651536206884,ok,reverse_kurtosis_sensor_source,256,16,12,1.5,0.5,2,steel,0.53
5,6,smcDC,7136,7136,9000,True,235.65873522898565,18.371141562904853,0.07795654824684628,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,2,steel,0.74
7,1,smcDC,9000,9000,9000,False,0.9033592841657194,1.3734616090675116,1.520393527958306,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,0.0
7,2,smcDC,7248,7248,9000,True,1.0734199853589552,1.7268717991074365,1.608756891673571,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,2,steel,0.09
7,3,smcDC,7760,7760,9000,True,1.3491868382523988,2.3043515698311148,1.7079558623730655,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.25,2,steel,0.13
7,4,smcDC,6400,6400,9000,True,1.0332484345185011,1.578917177262863,1.5281099148218045,ok,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,2,steel,0.22
7,5,smcDC,9000,9000,9000,False,0.9336403941532397,1.47768382255602,1.5827119647016386,no_exit,reverse_kurtosis_sensor_source,256,16,13,0.75,0.25,2,steel,0.24
7,6,smcDC,9000,9000,9000,False,0.9918320955349801,2.6814235081422066,2.7035054826441094,no_exit,reverse_kurtosis_sensor_source,256,16,15,0.75,0.25,2,steel,0.34
7,7,smcDC,9000,9000,9000,False,0.867564786750054,1.7516965300379626,2.0190959301138163,no_exit,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.46
7,8,smcDC,9000,9000,9000,False,0.9009320583312165,1.9507259011780278,2.1652308663434936,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,2,steel,
8,1,smcDC,6944,6944,9000,True,10.662499814030696,23.03182936895505,2.160077821397661,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.5,2,steel,0.0
8,2,smcDC,6960,6960,9000,True,10.728530287019009,26.628181415857462,2.4819971332015083,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.18
8,3,smcDC,6928,6928,9000,True,8.330955113367436,33.5712657091297,4.029701907198442,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.3
8,4,smcDC,6960,6960,9000,True,11.154424037267514,40.378112683258976,3.61991910549056,ok,reverse_kurtosis_sensor_source,256,16,8,0.75,0.5,2,steel,
8,5,smcDC,7008,7008,9000,True,11.422467904437248,34.095084337082234,2.9849139977732837,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.44
8,6,smcDC,6896,6896,9000,True,19.2198961537077,49.560944608057426,2.5786270753849743,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.62
9,1,smcDC,6832,6832,9000,True,6.629860975089774,11.646332312803924,1.756648043836182,ok,reverse_kurtosis_sensor_source,256,16,1,1.5,0.5,1,cast_iron,0.0
9,2,smcDC,6880,6880,9000,True,2.31174786023534,4.861365294312577,2.102895985298055,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,1,cast_iron,0.1
9,3,smcDC,6848,6848,9000,True,2.7910078460211047,4.516644562605502,1.6182844376599281,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,1,cast_iron,0.14
9,4,smcDC,6880,6880,9000,True,5.236176221466397,8.473452689129019,1.618252008858247,ok,reverse_kurtosis_sensor_source,256,16,16,1.5,0.5,1,cast_iron,0.19
9,5,smcDC,6848,6848,9000,True,348.2965083431578,21.236309602430325,0.06097192792170927,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.27
9,6,smcDC,6864,6864,9000,True,86.737812540576,9.655943076892093,0.11132334092802143,ok,reverse_kurtosis_sensor_source,256,16,28,1.5,0.5,1,cast_iron,0.38
9,7,smcDC,6992,6992,9000,True,144.83870117593293,13.764443083365267,0.0950329088252525,ok,reverse_kurtosis_sensor_source,256,16,34,1.5,0.5,1,cast_iron,0.47
9,8,smcDC,7040,7040,9000,True,91.24184271986205,6.890496095483087,0.07551903698994324,ok,reverse_kurtosis_sensor_source,256,16,40,1.5,0.5,1,cast_iron,0.64
9,9,smcDC,6944,6944,9000,True,124.80090836180497,9.55421863016805,0.07655568180918221,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,0.81
10,1,smcDC,9000,9000,9000,False,0.7701694538374709,1.1662568012453387,1.5142859736043024,no_exit,reverse_kurtosis_sensor_source,256,16,0,1.5,0.25,1,cast_iron,0.0
10,2,smcDC,9000,9000,9000,False,0.735353701443461,1.5074767032743484,2.050002196649741,no_exit,reverse_kurtosis_sensor_source,256,16,4,1.5,0.25,1,cast_iron,0.04
10,3,smcDC,6160,6160,9000,True,1.0741478564067906,2.172785642347858,2.0227994026959433,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.08
10,4,smcDC,9000,9000,9000,False,0.6959495664326225,1.2484256564195528,1.7938450092270035,no_exit,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.16
10,5,smcDC,9000,9000,9000,False,0.7693490405133976,1.3214830539236797,1.717663874697323,no_exit,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.25
10,6,smcDC,9000,9000,9000,False,0.786935516313847,1.2696694237622987,1.613435151216558,no_exit,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.36
10,7,smcDC,7376,7376,9000,True,1.2507620523299432,1.9473589357361099,1.5569379740193445,ok,reverse_kurtosis_sensor_source,256,16,33,1.5,0.25,1,cast_iron,0.43
10,8,smcDC,9000,9000,9000,False,0.0,0.0,0.036984784270627395,no_exit,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.47
10,9,smcDC,9000,9000,9000,False,0.0,0.0,0.05005233857663435,no_exit,reverse_kurtosis_sensor_source,256,16,45,1.5,0.25,1,cast_iron,0.53
10,10,smcDC,9000,9000,9000,False,0.0,0.0,0.03363043416135489,no_exit,reverse_kurtosis_sensor_source,256,16,57,1.5,0.25,1,cast_iron,0.7
11,1,smcDC,7616,7616,9000,True,1.0697676630198567,1.4507030636876361,1.3560917139627904,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,1,cast_iron,0.0
11,2,smcDC,9000,9000,9000,False,0.8485825257567015,1.4521607653004618,1.7112781859427124,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.04
11,3,smcDC,9000,9000,9000,False,0.9832727311447617,1.948872034726724,1.9820259150854245,no_exit,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,1,cast_iron,0.07
11,4,smcDC,6400,6400,9000,True,1.5925182845674386,2.627813270147616,1.650099277108013,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.25,1,cast_iron,0.07
11,5,smcDC,5936,5936,9000,True,1.435358756230383,2.440064606678594,1.6999684546359606,ok,reverse_kurtosis_sensor_source,256,16,14,0.75,0.25,1,cast_iron,0.08
11,6,smcDC,8608,8608,9000,True,1.7179265323312203,2.439923675298314,1.420272421071248,ok,reverse_kurtosis_sensor_source,256,16,17,0.75,0.25,1,cast_iron,0.09
11,7,smcDC,8256,8256,9000,True,1.551994128113805,2.022911355704211,1.3034271967002715,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,1,cast_iron,
11,8,smcDC,9000,9000,9000,False,0.8923849010101949,1.4510150736150762,1.6259968898752208,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.12
11,9,smcDC,7328,7328,9000,True,1.0634829996201456,1.5644178029673994,1.4710322624105077,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.16
11,10,smcDC,7216,7216,9000,True,1.4247394968075398,2.5226854978491566,1.7706292999530058,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.18
11,11,smcDC,9000,9000,9000,False,0.706490816392579,1.0169010607720264,1.4393691144687912,no_exit,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.2
11,12,smcDC,9000,9000,9000,False,0.9227920425469361,1.3452117017190859,1.4577625723834102,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
11,13,smcDC,9000,9000,9000,False,0.8090617847765491,1.3785842172530072,1.7039294689131097,no_exit,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
11,14,smcDC,9000,9000,9000,False,0.7213084319904498,1.2302109666124827,1.7055269452722126,no_exit,reverse_kurtosis_sensor_source,256,16,54,0.75,0.25,1,cast_iron,
11,15,smcDC,9000,9000,9000,False,0.7972719326825027,1.4669563758418318,1.8399699220632415,no_exit,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.31
11,16,smcDC,6640,6640,9000,True,1.3990819786309865,1.935282869411414,1.3832519458964838,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.37
11,17,smcDC,9000,9000,9000,False,0.7324285975640992,1.1979728938984697,1.635617311888065,no_exit,reverse_kurtosis_sensor_source,256,16,67,0.75,0.25,1,cast_iron,
11,18,smcDC,9000,9000,9000,False,0.826984661434373,1.6509723933519467,1.9963760760539038,no_exit,reverse_kurtosis_sensor_source,256,16,72,0.75,0.25,1,cast_iron,0.42
11,19,smcDC,8096,8096,9000,True,1.191254998450248,1.6469248024521748,1.382512396248943,ok,reverse_kurtosis_sensor_source,256,16,80,0.75,0.25,1,cast_iron,0.47
11,20,smcDC,7072,7072,9000,True,3.400628442060284,4.312284975311052,1.2680847228034817,ok,reverse_kurtosis_sensor_source,256,16,86,0.75,0.25,1,cast_iron,0.57
11,21,smcDC,9000,9000,9000,False,0.7194198379635344,1.0770746947204974,1.4971434451524983,no_exit,reverse_kurtosis_sensor_source,256,16,93,0.75,0.25,1,cast_iron,0.65
11,22,smcDC,9000,9000,9000,False,0.9172508882468554,1.5002395340554189,1.6355825361171514,no_exit,reverse_kurtosis_sensor_source,256,16,100,0.75,0.25,1,cast_iron,0.68
11,23,smcDC,8400,8400,9000,True,1.8401182705795212,2.563643608755574,1.393195018897534,ok,reverse_kurtosis_sensor_source,256,16,105,0.75,0.25,1,cast_iron,0.76
12,1,smcDC,11728,11728,15360,True,2.241950630577759,3.038767434622633,1.3554122883773267,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,1,cast_iron,
12,2,smcDC,6912,6912,9000,True,3.9719670315095126,7.1442207195296366,1.7986606290663403,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.05
12,3,smcDC,6688,6688,9000,True,3.117338745923552,7.3613800682696136,2.361430908942041,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,1,cast_iron,0.08
12,4,smcDC,6736,6736,9000,True,1.7918223370672082,5.265305194299842,2.9385196765188875,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,
12,5,smcDC,8032,8032,9000,True,3.3923779768510554,8.729869817000711,2.5733776945164415,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.5,1,cast_iron,0.12
12,6,smcDC,6912,6912,9000,True,4.315382398354296,14.269563727058774,3.306674220225829,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,0.17
12,7,smcDC,7152,7152,9000,True,2.35500383283747,6.740509039641021,2.8622072480948955,ok,reverse_kurtosis_sensor_source,256,16,30,0.75,0.5,1,cast_iron,0.2
12,8,smcDC,8272,8272,9000,True,3.5233442752004995,10.359983703264996,2.940383594127181,ok,reverse_kurtosis_sensor_source,256,16,36,0.75,0.5,1,cast_iron,0.24
12,9,smcDC,6848,6848,9000,True,1.8880813166267905,4.106133068117416,2.174764948922574,ok,reverse_kurtosis_sensor_source,256,16,42,0.75,0.5,1,cast_iron,0.32
12,10,smcDC,6752,6752,9000,True,1.881804428984467,4.048566414694837,2.1514278276397727,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,
12,11,smcDC,6752,6752,9000,True,3.678567017476071,6.755930889369193,1.8365659392012046,ok,reverse_kurtosis_sensor_source,256,16,49,0.75,0.5,1,cast_iron,0.4
12,12,smcDC,6800,6800,9000,True,1.745034055166037,3.214827830892858,1.842272259027763,ok,reverse_kurtosis_sensor_source,256,16,55,0.75,0.5,1,cast_iron,0.45
12,13,smcDC,6880,6880,9000,True,6.603052870509958,9.341678898397651,1.4147514917095587,ok,reverse_kurtosis_sensor_source,256,16,61,0.75,0.5,1,cast_iron,0.49
12,14,smcDC,8304,8304,9000,True,1.4345903355895229,2.4856032043057454,1.7326222982555437,ok,reverse_kurtosis_sensor_source,256,16,67,0.75,0.5,1,cast_iron,0.58
12,15,smcDC,6688,6688,9000,True,47.82784137502259,229.15101371282663,4.7911636219578515,ok,reverse_kurtosis_sensor_source,256,16,74,0.75,0.5,1,cast_iron,0.65
13,1,smcDC,7888,7888,9000,True,1.0977820507186828,2.4925336783350764,2.2705177923998634,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,
13,2,smcDC,6112,6112,9000,True,1.0772924629511353,2.584307146866831,2.3988909564876204,ok,reverse_kurtosis_sensor_source,256,16,2,0.75,0.25,2,steel,
13,3,smcDC,6992,6992,9000,True,1.0906228434195615,2.3764394157231847,2.1789745465728156,ok,reverse_kurtosis_sensor_source,256,16,4,0.75,0.25,2,steel,0.1
13,4,smcDC,9000,9000,9000,False,0.6422777285815385,1.8617411679486504,2.8986544061859933,no_exit,reverse_kurtosis_sensor_source,256,16,7,0.75,0.25,2,steel,0.13
13,5,smcDC,9000,9000,9000,False,0.6224320917277569,2.017414958617291,3.241180821857523,no_exit,reverse_kurtosis_sensor_source,256,16,11,0.75,0.25,2,steel,0.17
13,6,smcDC,9000,9000,9000,False,0.8551929942190691,2.247775095121599,2.6283834296062367,no_exit,reverse_kurtosis_sensor_source,256,16,16,0.75,0.25,2,steel,0.32
13,7,smcDC,9000,9000,9000,False,0.9915966360429477,2.0299535613094943,2.0471565629843282,no_exit,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.38
13,8,smcDC,8176,8176,9000,True,1.0610361836417999,1.9204950410580681,1.810018424126953,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.25,2,steel,0.49
13,9,smcDC,9000,9000,9000,False,0.7418033803504986,1.6081421554292268,2.1678819455751808,no_exit,reverse_kurtosis_sensor_source,256,16,25,0.75,0.25,2,steel,0.56
13,10,smcDC,9000,9000,9000,False,0.904161059076514,2.3395778053630285,2.587567537747873,no_exit,reverse_kurtosis_sensor_source,256,16,29,0.75,0.25,2,steel,0.68
13,11,smcDC,9000,9000,9000,False,0.6404685439609213,1.1896725889037099,1.8575035419314176,no_exit,reverse_kurtosis_sensor_source,256,16,32,0.75,0.25,2,steel,0.83
13,12,smcDC,9000,9000,9000,False,0.8021755405638458,0.9600419867451326,1.1967978805106934,no_exit,reverse_kurtosis_sensor_source,256,16,35,0.75,0.25,2,steel,0.92
13,13,smcDC,9000,9000,9000,False,0.41047181341874195,0.9905226294361982,2.413131905905822,no_exit,reverse_kurtosis_sensor_source,256,16,38,0.75,0.25,2,steel,1.07
13,14,smcDC,9000,9000,9000,False,0.0,0.0,0.03697275008555171,no_exit,reverse_kurtosis_sensor_source,256,16,42,0.75,0.25,2,steel,1.3
13,15,smcDC,9000,9000,9000,False,0.0,0.0,0.04824129637050744,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,2,steel,1.53
14,1,smcDC,7184,7184,9000,True,6.579886271795984,8.582986184722289,1.3044277408723324,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,2,steel,
14,2,smcDC,6736,6736,9000,True,5.416012612878424,6.961800519974975,1.2854106918834522,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.09
14,3,smcDC,6912,6912,9000,True,10.546507223390813,23.371362171443018,2.216028650660548,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.17
14,4,smcDC,6976,6976,9000,True,3.825831737947571,4.803965854506657,1.2556657437004786,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.24
14,5,smcDC,6960,6960,9000,True,5.1106388290732285,7.951086582342031,1.5557911345847897,ok,reverse_kurtosis_sensor_source,256,16,11,0.75,0.5,2,steel,
14,6,smcDC,6832,6832,9000,True,8.771722504737506,8.68417899977397,0.9900198045566276,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.35
14,8,smcDC,6880,6880,9000,True,165.70743204689836,9.6153537833085,0.058026086484892624,ok,reverse_kurtosis_sensor_source,256,16,18,0.75,0.5,2,steel,0.6
14,9,smcDC,6976,6976,9000,True,83.24855647792866,4.923797559570454,0.05914574099303009,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.5,2,steel,0.81
14,10,smcDC,6896,6896,9000,True,42.771972652703795,3.105257549586972,0.07260028838880087,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,2,steel,1.14
15,1,smcDC,6544,6544,9000,True,1.1643096325274198,2.123380395669158,1.8237248377467041,ok,reverse_kurtosis_sensor_source,256,16,1,1.5,0.25,2,steel,
