case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,12,smcAC,9000,9000,9000,False,0.7346357617680503,1.5035754868812305,2.0466951993486346,no_exit,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,smcAC,9000,9000,9000,False,0.7542079782285017,1.6943524700943613,2.2465321489615304,no_exit,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,smcAC,9000,9000,9000,False,0.5183545062484167,1.1341547031246717,2.187990437919758,no_exit,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,smcAC,9000,9000,9000,False,0.7903851082209994,1.6872267904500762,2.134689498701335,no_exit,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
1,16,smcAC,9000,9000,9000,False,0.9594948237568811,1.7179847043566783,1.790509611744425,no_exit,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,smcAC,9000,9000,9000,False,0.9295098264304503,1.4923063428710743,1.6054766721520024,no_exit,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,smcAC,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,smcAC,9000,9000,9000,False,0.9936876419546622,1.4449168026280612,1.4540955745256143,no_exit,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,smcAC,9000,9000,9000,False,0.98546789360977,2.3825792358270643,2.4177137086614646,no_exit,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,smcAC,9000,9000,9000,False,0.8902942265712646,1.6605884362367749,1.8652130797603919,no_exit,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,smcAC,9000,9000,9000,False,0.7978135548557888,2.1471350493822388,2.6912742160285217,no_exit,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,smcAC,9000,9000,9000,False,0.786294541228381,1.7325941814625958,2.203492572586198,no_exit,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,smcAC,9000,9000,9000,False,0.8023786252920473,2.073667404750156,2.5844001066137405,no_exit,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,smcAC,9000,9000,9000,False,0.6533055735401943,1.9527923677938255,2.9890949149740074,no_exit,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,smcAC,9000,9000,9000,False,0.8479404923311502,1.983169274279398,2.338807135895161,no_exit,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,smcAC,9000,9000,9000,False,0.9463335887090174,3.361176933893159,3.551788686352674,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,smcAC,9000,9000,9000,False,0.7613082155621703,2.108282099188157,2.7692885169124093,no_exit,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,smcAC,9000,9000,9000,False,0.5755238843032191,1.8584143201685501,3.229082877104115,no_exit,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,smcAC,9000,9000,9000,False,0.6100796300129797,1.8318328052022408,3.002612634620595,no_exit,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,smcAC,9000,9000,9000,False,0.5404336499310163,1.2734024771053316,2.3562605275732458,no_exit,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,smcAC,9000,9000,9000,False,0.704627958551356,1.389959638608956,1.9726149406076199,no_exit,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,smcAC,9000,9000,9000,False,0.8964597959081906,1.2377932652713257,1.3807571415028586,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,smcAC,9000,9000,9000,False,0.991891877779528,1.6471415355272003,1.6606059313778607,no_exit,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,smcAC,9000,9000,9000,False,0.7629399696594856,1.7957013642078437,2.3536600985901104,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
3,6,smcAC,9000,9000,9000,False,0.8904440738367816,1.802673477738382,2.0244656915622548,no_exit,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.19
3,7,smcAC,9000,9000,9000,False,0.8958736063461128,1.3365924914330978,1.4919431513152774,no_exit,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.2
3,8,smcAC,9000,9000,9000,False,0.49826118966879007,1.2351444732594947,2.4789096539508444,no_exit,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.23
3,9,smcAC,9000,9000,9000,False,0.707248582623777,1.5513030033441035,2.193433880897032,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
3,10,smcAC,9000,9000,9000,False,0.5645235327133714,2.2371280515120513,3.9628605751097283,no_exit,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
3,11,smcAC,9000,9000,9000,False,0.5359962647448127,1.8764189014097674,3.5008059287551054,no_exit,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.28
3,12,smcAC,9000,9000,9000,False,0.4794143991263612,1.526115500614105,3.183290913653557,no_exit,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.33
3,14,smcAC,9000,9000,9000,False,0.5671931344581848,2.0379332429812775,3.593014652632318,no_exit,reverse_kurtosis_sensor_source,256,16,69,0.75,0.25,1,cast_iron,0.36
3,15,smcAC,9000,9000,9000,False,0.5539929863315275,1.3277568572888754,2.396703369984089,no_exit,reverse_kurtosis_sensor_source,256,16,75,0.75,0.25,1,cast_iron,0.44
3,16,smcAC,9000,9000,9000,False,0.5670008776017021,2.2458932990131473,3.961004978532397,no_exit,reverse_kurtosis_sensor_source,256,16,81,0.75,0.25,1,cast_iron,0.55
4,1,smcAC,9000,9000,9000,False,0.7484807614735354,1.7649440937361156,2.3580353491794748,no_exit,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,1,cast_iron,0.08
4,2,smcAC,9000,9000,9000,False,0.5791376949213994,1.915723520923621,3.3078895359816696,no_exit,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.13
4,3,smcAC,9000,9000,9000,False,0.5450221893269268,2.3159283467827727,4.249236805646895,no_exit,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.2
4,4,smcAC,9000,9000,9000,False,0.6271419360519254,1.9420110783625562,3.096605356336969,no_exit,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.31
4,5,smcAC,9000,9000,9000,False,0.6860673575964136,1.9427730741395632,2.8317526735935075,no_exit,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.35
4,6,smcAC,9000,9000,9000,False,0.6457459277986386,2.2668439552836914,3.510427023536585,no_exit,reverse_kurtosis_sensor_source,256,16,34,1.5,0.25,1,cast_iron,0.4
4,7,smcAC,9000,9000,9000,False,0.7296444786673392,2.1235874947261815,2.910441395519203,no_exit,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.49
5,1,smcAC,7024,7024,9000,True,1.2113599278389515,3.1571677049561053,2.6063002683168124,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.5,2,steel,0.0
5,2,smcAC,9000,9000,9000,False,0.7943738370128308,1.8730866095157048,2.3579409621022753,no_exit,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,2,steel,0.16
5,3,smcAC,9000,9000,9000,False,0.8043043316307237,1.8723100021614845,2.3278626367267963,no_exit,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,2,steel,0.29
5,4,smcAC,7840,7840,9000,True,1.0762079046151718,3.1627408576421763,2.9387824081927985,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,2,steel,0.44
5,5,smcAC,7072,7072,9000,True,1.1492738237255353,4.303269939545569,3.7443382514314605,ok,reverse_kurtosis_sensor_source,256,16,12,1.5,0.5,2,steel,0.53
5,6,smcAC,7920,7920,9000,True,1.036533687717932,3.202877334106785,3.0899886535837653,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,2,steel,0.74
7,1,smcAC,9000,9000,9000,False,0.9096857216981855,2.219784541619852,2.440166409861954,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,0.0
7,2,smcAC,9000,9000,9000,False,0.6931398664768222,1.1406197014021648,1.645583750937824,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,2,steel,0.09
7,3,smcAC,9000,9000,9000,False,0.7432916560411748,1.3620640782080389,1.8324759428374962,no_exit,reverse_kurtosis_sensor_source,256,16,6,0.75,0.25,2,steel,0.13
7,4,smcAC,9000,9000,9000,False,0.6497815566905472,1.1480761668369346,1.7668648102042792,no_exit,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,2,steel,0.22
7,5,smcAC,9000,9000,9000,False,0.6343224601177921,1.1012544565097577,1.7361114035038632,no_exit,reverse_kurtosis_sensor_source,256,16,13,0.75,0.25,2,steel,0.24
7,6,smcAC,9000,9000,9000,False,0.5468460435296604,1.2749384429166333,2.331439457231686,no_exit,reverse_kurtosis_sensor_source,256,16,15,0.75,0.25,2,steel,0.34
7,7,smcAC,9000,9000,9000,False,0.49080146297822796,1.8740224984832232,3.8182903675775397,no_exit,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.46
7,8,smcAC,9000,9000,9000,False,0.5260278534069038,1.8543222085543845,3.5251407250472444,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,2,steel,
8,1,smcAC,9000,9000,9000,False,0.9417592879128344,2.7445014569768302,2.9142281814479,no_exit,reverse_kurtosis_sensor_source,256,16,0,0.75,0.5,2,steel,0.0
8,2,smcAC,9000,9000,9000,False,0.7106964285560191,2.668915263820674,3.7553520132957745,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.18
8,3,smcAC,9000,9000,9000,False,0.7387539350064264,1.8989052337438599,2.570416404924601,no_exit,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.3
8,4,smcAC,9000,9000,9000,False,0.6230788460268134,1.661189891751347,2.6660990055169305,no_exit,reverse_kurtosis_sensor_source,256,16,8,0.75,0.5,2,steel,
8,5,smcAC,9000,9000,9000,False,0.8736500779848779,1.9835788322113568,2.2704500144791573,no_exit,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.44
8,6,smcAC,9000,9000,9000,False,0.9047917227410843,1.751142480940385,1.9354094836702966,no_exit,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.62
9,1,smcAC,9000,9000,9000,False,0.8198159277292316,1.9710931386537627,2.404311836332063,no_exit,reverse_kurtosis_sensor_source,256,16,1,1.5,0.5,1,cast_iron,0.0
9,2,smcAC,9000,9000,9000,False,0.8796425600288345,1.8275735672635567,2.0776320409084907,no_exit,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,1,cast_iron,0.1
9,3,smcAC,7008,7008,9000,True,1.0845249807572355,2.47548903422802,2.2825560297361736,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,1,cast_iron,0.14
9,4,smcAC,9000,9000,9000,False,0.8706994726743058,2.064278150072005,2.3708273805780733,no_exit,reverse_kurtosis_sensor_source,256,16,16,1.5,0.5,1,cast_iron,0.19
9,5,smcAC,9000,9000,9000,False,0.765571086518306,0.9140581375994832,1.1939559287116064,no_exit,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.27
9,6,smcAC,9000,9000,9000,False,0.9390099739252219,0.8348666761105209,0.8890924476762443,no_exit,reverse_kurtosis_sensor_source,256,16,28,1.5,0.5,1,cast_iron,0.38
9,7,smcAC,9000,9000,9000,False,0.5749116229390543,1.2580107885508607,2.188181171427884,no_exit,reverse_kurtosis_sensor_source,256,16,34,1.5,0.5,1,cast_iron,0.47
9,8,smcAC,9000,9000,9000,False,0.8379338337669767,2.0503931037044336,2.4469630191275877,no_exit,reverse_kurtosis_sensor_source,256,16,40,1.5,0.5,1,cast_iron,0.64
9,9,smcAC,9000,9000,9000,False,0.5503174242846977,2.076912817747265,3.774026999865187,no_exit,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,0.81
10,1,smcAC,9000,9000,9000,False,0.6935382834124884,1.8799967663166892,2.7107325021275717,no_exit,reverse_kurtosis_sensor_source,256,16,0,1.5,0.25,1,cast_iron,0.0
10,2,smcAC,9000,9000,9000,False,0.6306585244559647,2.404259968827149,3.812300754834868,no_exit,reverse_kurtosis_sensor_source,256,16,4,1.5,0.25,1,cast_iron,0.04
10,3,smcAC,9000,9000,9000,False,0.557369698891056,1.9634222323071562,3.5226569298851875,no_exit,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.08
10,4,smcAC,9000,9000,9000,False,0.5640988790907516,2.214889787448611,3.926421181722855,no_exit,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.16
10,5,smcAC,9000,9000,9000,False,0.6155111214571819,1.8034166581625921,2.9299497528046397,no_exit,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.25
10,6,smcAC,9000,9000,9000,False,0.5925156249502813,1.7094306859346562,2.8850389997352455,no_exit,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.36
10,7,smcAC,9000,9000,9000,False,0.4326044676631479,1.0455589603280098,2.416893579429496,no_exit,reverse_kurtosis_sensor_source,256,16,33,1.5,0.25,1,cast_iron,0.43
10,8,smcAC,9000,9000,9000,False,0.5843195083008841,1.3899945794606428,2.3788262409755236,no_exit,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.47
10,9,smcAC,9000,9000,9000,False,0.5490681654291959,1.3652638008695264,2.4865105770642835,no_exit,reverse_kurtosis_sensor_source,256,16,45,1.5,0.25,1,cast_iron,0.53
10,10,smcAC,9000,9000,9000,False,0.31586493052800063,0.9130887839208386,2.8907570789647368,no_exit,reverse_kurtosis_sensor_source,256,16,57,1.5,0.25,1,cast_iron,0.7
11,1,smcAC,9000,9000,9000,False,0.7932624006386688,2.0884991833201396,2.632797396722523,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,1,cast_iron,0.0
11,2,smcAC,9000,9000,9000,False,0.8661783957886247,2.0070988262594147,2.3171887408149408,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.04
11,3,smcAC,9000,9000,9000,False,0.9840106101726962,2.129826095485843,2.164434075676348,no_exit,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,1,cast_iron,0.07
11,4,smcAC,9000,9000,9000,False,0.8887645291273718,1.5647397027597647,1.7605784788634693,no_exit,reverse_kurtosis_sensor_source,256,16,12,0.75,0.25,1,cast_iron,0.07
11,5,smcAC,9000,9000,9000,False,0.7372074949559279,1.1480025174639952,1.5572312073846841,no_exit,reverse_kurtosis_sensor_source,256,16,14,0.75,0.25,1,cast_iron,0.08
11,6,smcAC,9000,9000,9000,False,0.7108122900521524,1.0950081327985888,1.5405025322754857,no_exit,reverse_kurtosis_sensor_source,256,16,17,0.75,0.25,1,cast_iron,0.09
11,7,smcAC,9000,9000,9000,False,0.5390590188586366,0.851993766593618,1.5805203823451968,no_exit,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,1,cast_iron,
11,8,smcAC,9000,9000,9000,False,0.6611471323021199,1.3483849743288971,2.0394627889153027,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.12
11,9,smcAC,9000,9000,9000,False,0.7544149890975451,1.0452583398635136,1.3855217022041542,no_exit,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.16
11,10,smcAC,9000,9000,9000,False,0.4974281815232182,1.0876026301589976,2.186451573427258,no_exit,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.18
11,11,smcAC,9000,9000,9000,False,0.720902540284674,1.1846266607291467,1.6432549402040304,no_exit,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.2
11,12,smcAC,9000,9000,9000,False,0.6618647328827943,1.101353949895286,1.6640166716507256,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
11,13,smcAC,9000,9000,9000,False,0.7365550446071344,1.9607107866029545,2.662001707758348,no_exit,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
11,14,smcAC,9000,9000,9000,False,0.6867077257311295,1.1520650348650405,1.677664298355991,no_exit,reverse_kurtosis_sensor_source,256,16,54,0.75,0.25,1,cast_iron,
11,15,smcAC,9000,9000,9000,False,0.774382079674963,1.3799786662341216,1.7820384826216222,no_exit,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.31
11,16,smcAC,9000,9000,9000,False,0.620795424976455,1.2024765369165586,1.936993232451003,no_exit,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.37
11,17,smcAC,9000,9000,9000,False,0.6186442399211873,1.1747295548518393,1.8988773822591092,no_exit,reverse_kurtosis_sensor_source,256,16,67,0.75,0.25,1,cast_iron,
11,18,smcAC,9000,9000,9000,False,0.5229791431041738,1.3958596264372334,2.6690541006119335,no_exit,reverse_kurtosis_sensor_source,256,16,72,0.75,0.25,1,cast_iron,0.42
11,19,smcAC,9000,9000,9000,False,0.48847808436319,1.4384049225242552,2.9446662369693812,no_exit,reverse_kurtosis_sensor_source,256,16,80,0.75,0.25,1,cast_iron,0.47
11,20,smcAC,9000,9000,9000,False,0.475999404971918,2.2953358620348383,4.822140191897462,no_exit,reverse_kurtosis_sensor_source,256,16,86,0.75,0.25,1,cast_iron,0.57
11,21,smcAC,9000,9000,9000,False,0.5247643418556247,1.226550824028759,2.3373364502835976,no_exit,reverse_kurtosis_sensor_source,256,16,93,0.75,0.25,1,cast_iron,0.65
11,22,smcAC,9000,9000,9000,False,0.8075625587431435,2.1511628885224185,2.663772441195875,no_exit,reverse_kurtosis_sensor_source,256,16,100,0.75,0.25,1,cast_iron,0.68
11,23,smcAC,9000,9000,9000,False,0.7388954968128519,1.8934854543904178,2.562588975784843,no_exit,reverse_kurtosis_sensor_source,256,16,105,0.75,0.25,1,cast_iron,0.76
12,1,smcAC,15360,15360,15360,False,0.9238971247504846,2.2240855935990216,2.4072870604492387,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,1,cast_iron,
12,2,smcAC,9000,9000,9000,False,0.7973694156656458,1.7278105641914991,2.1668884336983525,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.05
12,3,smcAC,9000,9000,9000,False,0.9591900835522634,2.169638235354985,2.2619481503801517,no_exit,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,1,cast_iron,0.08
12,4,smcAC,6864,6864,9000,True,1.3722121192523502,1.951598997611886,1.422228364135016,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,
12,5,smcAC,7056,7056,9000,True,1.0281626647811632,1.8157130392614371,1.7659783820752428,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.5,1,cast_iron,0.12
12,6,smcAC,9000,9000,9000,False,0.8962491022655605,2.0623223750759245,2.301059348189961,no_exit,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,0.17
12,7,smcAC,9000,9000,9000,False,0.6965135884425108,2.0426757328897485,2.9327148339729074,no_exit,reverse_kurtosis_sensor_source,256,16,30,0.75,0.5,1,cast_iron,0.2
12,8,smcAC,9000,9000,9000,False,0.6375506852088503,2.142774388238499,3.360947510449191,no_exit,reverse_kurtosis_sensor_source,256,16,36,0.75,0.5,1,cast_iron,0.24
12,9,smcAC,9000,9000,9000,False,0.7918145055020407,1.8847436800429616,2.380284355673896,no_exit,reverse_kurtosis_sensor_source,256,16,42,0.75,0.5,1,cast_iron,0.32
12,10,smcAC,9000,9000,9000,False,0.805667085632366,1.7839679264370452,2.2142743054173644,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,
12,11,smcAC,9000,9000,9000,False,0.9766037263892821,2.2344072839916644,2.2879364716861987,no_exit,reverse_kurtosis_sensor_source,256,16,49,0.75,0.5,1,cast_iron,0.4
12,12,smcAC,9000,9000,9000,False,0.23630743173030785,1.0229494041894789,4.328892226109549,no_exit,reverse_kurtosis_sensor_source,256,16,55,0.75,0.5,1,cast_iron,0.45
12,13,smcAC,9000,9000,9000,False,0.6575226294012971,1.7777983941127558,2.703782827567259,no_exit,reverse_kurtosis_sensor_source,256,16,61,0.75,0.5,1,cast_iron,0.49
12,14,smcAC,9000,9000,9000,False,0.8149328255523687,1.2787098557119696,1.569098477343128,no_exit,reverse_kurtosis_sensor_source,256,16,67,0.75,0.5,1,cast_iron,0.58
12,15,smcAC,9000,9000,9000,False,0.5376338980858718,0.9509248170691958,1.7687218392557063,no_exit,reverse_kurtosis_sensor_source,256,16,74,0.75,0.5,1,cast_iron,0.65
13,1,smcAC,9000,9000,9000,False,0.7790968412801742,1.5581443828033161,1.999936721912862,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,
13,2,smcAC,9000,9000,9000,False,0.8615310061257274,1.923343156660212,2.2324711971871474,no_exit,reverse_kurtosis_sensor_source,256,16,2,0.75,0.25,2,steel,
13,3,smcAC,9000,9000,9000,False,0.7333102152854932,1.5466698267885537,2.1091617088487835,no_exit,reverse_kurtosis_sensor_source,256,16,4,0.75,0.25,2,steel,0.1
13,4,smcAC,9000,9000,9000,False,0.8130235359761802,1.2086068440733881,1.4865582490443237,no_exit,reverse_kurtosis_sensor_source,256,16,7,0.75,0.25,2,steel,0.13
13,5,smcAC,9000,9000,9000,False,0.9043679784931433,1.4241136561987027,1.5747059715345677,no_exit,reverse_kurtosis_sensor_source,256,16,11,0.75,0.25,2,steel,0.17
13,6,smcAC,9000,9000,9000,False,0.6808244709997834,2.411373560238885,3.541843254689609,no_exit,reverse_kurtosis_sensor_source,256,16,16,0.75,0.25,2,steel,0.32
13,7,smcAC,9000,9000,9000,False,0.5896922092815926,1.7522491773103346,2.9714640107666788,no_exit,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.38
13,8,smcAC,9000,9000,9000,False,0.5607688103768045,1.9258102476213235,3.434232097050349,no_exit,reverse_kurtosis_sensor_source,256,16,22,0.75,0.25,2,steel,0.49
13,9,smcAC,9000,9000,9000,False,0.6351711182648396,2.2995805092152333,3.6204110090782966,no_exit,reverse_kurtosis_sensor_source,256,16,25,0.75,0.25,2,steel,0.56
13,10,smcAC,9000,9000,9000,False,0.7035532561038697,2.6091113858321675,3.7084774509895317,no_exit,reverse_kurtosis_sensor_source,256,16,29,0.75,0.25,2,steel,0.68
13,11,smcAC,9000,9000,9000,False,0.5783564445548928,2.8448494864779574,4.918851537423077,no_exit,reverse_kurtosis_sensor_source,256,16,32,0.75,0.25,2,steel,0.83
13,12,smcAC,9000,9000,9000,False,0.6779234620709066,2.0876170800473717,3.0794288689603455,no_exit,reverse_kurtosis_sensor_source,256,16,35,0.75,0.25,2,steel,0.92
13,13,smcAC,9000,9000,9000,False,0.754814849750146,2.2253040766564727,2.948145598079216,no_exit,reverse_kurtosis_sensor_source,256,16,38,0.75,0.25,2,steel,1.07
13,14,smcAC,9000,9000,9000,False,0.6046841864121117,0.871869269568872,1.441858889582504,no_exit,reverse_kurtosis_sensor_source,256,16,42,0.75,0.25,2,steel,1.3
13,15,smcAC,9000,9000,9000,False,0.5692203671022089,1.2443836552710215,2.1861193435599806,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,2,steel,1.53
14,1,smcAC,9000,9000,9000,False,0.700603460888794,1.747941895759482,2.494909022489442,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,2,steel,
14,2,smcAC,9000,9000,9000,False,0.6283668815322584,1.9621960909190337,3.1226917722551426,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.09
14,3,smcAC,9000,9000,9000,False,0.8405956653127715,2.7444633654439166,3.2649030665913643,no_exit,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.17
14,4,smcAC,8080,8080,9000,True,1.004094181491589,3.384081045145877,3.3702824969245384,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.24
14,5,smcAC,9000,9000,9000,False,0.872316321921268,1.955719941851794,2.241984808381744,no_exit,reverse_kurtosis_sensor_source,256,16,11,0.75,0.5,2,steel,
14,6,smcAC,9000,9000,9000,False,0.978612426542561,2.303748974549822,2.3540974057400756,no_exit,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.35
