case,run,sensor,idx_exit_start,signal_length,exit_frac,has_exit,exit_confidence,shift_vs_smcDC
4,4,smcDC,7744,9000,0.8604444444444445,True,3.231166648065577,-1256
4,5,smcDC,6208,9000,0.6897777777777778,True,3.650841868852832,-2792
4,6,smcDC,6256,9000,0.6951111111111111,True,1.8263274509954786,-2744
4,7,smcDC,6368,9000,0.7075555555555556,True,2.8718019812765556,-2632
5,1,smcDC,6832,9000,0.7591111111111111,True,12.21514162993411,-174
5,2,smcDC,9000,9000,1.0,False,,1930
5,3,smcDC,9000,9000,1.0,False,,1818
5,4,smcDC,9000,9000,1.0,False,,1786
5,5,smcDC,9000,9000,1.0,False,,1702
5,6,smcDC,9000,9000,1.0,False,,1706
7,1,smcDC,7968,9000,0.8853333333333333,True,1.6935291895922693,-1032
7,2,smcDC,7248,9000,0.8053333333333333,True,2.0878192444919663,-1752
7,3,smcDC,7760,9000,0.8622222222222222,True,3.1096263120384697,-1240
7,4,smcDC,5456,9000,0.6062222222222222,True,2.993714112816694,-3544
7,5,smcDC,7008,9000,0.7786666666666666,True,2.014156757989148,-1992
7,6,smcDC,7344,9000,0.816,True,2.81892476965057,-1656
7,7,smcDC,8560,9000,0.9511111111111111,True,2.3475733735245825,-440
7,8,smcDC,7232,9000,0.8035555555555556,True,2.016982143648725,-1768
8,1,smcDC,6944,9000,0.7715555555555556,True,20.490798126502792,-110
8,2,smcDC,6960,9000,0.7733333333333333,True,20.21675427622039,-202
8,3,smcDC,6928,9000,0.7697777777777778,True,19.391392449661996,-206
8,4,smcDC,6960,9000,0.7733333333333333,True,25.16953835966366,-142
8,5,smcDC,7008,9000,0.7786666666666666,True,31.5521615057513,-206
8,6,smcDC,6896,9000,0.7662222222222222,True,52.425150052095816,-207
9,1,smcDC,6832,9000,0.7591111111111111,True,12.970091603898828,-168
9,2,smcDC,6880,9000,0.7644444444444445,True,4.755726250683176,-78
9,3,smcDC,6848,9000,0.7608888888888888,True,4.879960667796331,-94
9,4,smcDC,6880,9000,0.7644444444444445,True,9.994295587670504,-142
9,5,smcDC,9000,9000,1.0,False,,1994
9,6,smcDC,9000,9000,1.0,False,,1994
9,7,smcDC,9000,9000,1.0,False,,1720
9,8,smcDC,9000,9000,1.0,False,,1689
9,9,smcDC,9000,9000,1.0,False,,1898
10,1,smcDC,5824,9000,0.6471111111111111,True,1.4675862834720643,-3176
10,2,smcDC,7712,9000,0.8568888888888889,True,1.3139803626586335,-1288
10,3,smcDC,6160,9000,0.6844444444444444,True,1.9163866537983416,-2840
10,4,smcDC,8256,9000,0.9173333333333333,True,1.279542300056817,-744
10,5,smcDC,8528,9000,0.9475555555555556,True,1.3564659989063999,-472
10,6,smcDC,6032,9000,0.6702222222222223,True,2.503073418248952,-2968
10,7,smcDC,7376,9000,0.8195555555555556,True,2.5167542090418817,-1624
10,8,smcDC,9000,9000,1.0,False,,0
10,9,smcDC,9000,9000,1.0,False,,0
10,10,smcDC,9000,9000,1.0,False,,0
11,1,smcDC,7616,9000,0.8462222222222222,True,2.052991298277496,-1384
11,2,smcDC,6480,9000,0.72,True,1.5782725044329162,-2520
11,3,smcDC,7600,9000,0.8444444444444444,True,1.7696944709029232,-1400
11,4,smcDC,6400,9000,0.7111111111111111,True,3.1971686265196464,-2600
11,5,smcDC,5936,9000,0.6595555555555556,True,3.3815019639418327,-3064
11,6,smcDC,8608,9000,0.9564444444444444,True,4.209710730418761,-392
11,7,smcDC,8256,9000,0.9173333333333333,True,5.02035308525998,-744
11,8,smcDC,5440,9000,0.6044444444444445,True,2.8398058493201375,-3560
11,9,smcDC,7328,9000,0.8142222222222222,True,3.2396572662799406,-1672
11,10,smcDC,7216,9000,0.8017777777777778,True,4.684056021686779,-1784
11,11,smcDC,8240,9000,0.9155555555555556,True,2.3127256053383656,-760
11,12,smcDC,7632,9000,0.848,True,2.873758167022461,-1368
11,13,smcDC,6704,9000,0.7448888888888889,True,1.4081322454978653,-2296
11,14,smcDC,7600,9000,0.8444444444444444,True,1.2532906176535727,-1400
11,15,smcDC,8512,9000,0.9457777777777778,True,1.3960515407249763,-488
11,16,smcDC,6640,9000,0.7377777777777778,True,2.8556682093762977,-2360
11,17,smcDC,7504,9000,0.8337777777777777,True,1.2264277527545642,-1496
11,18,smcDC,8528,9000,0.9475555555555556,True,1.498703138284666,-472
11,19,smcDC,8096,9000,0.8995555555555556,True,3.6469222803383854,-904
11,20,smcDC,7072,9000,0.7857777777777778,True,8.93106342005474,-1928
11,21,smcDC,6672,9000,0.7413333333333333,True,2.7370109638700746,-2328
11,22,smcDC,8496,9000,0.944,True,1.7409195138448266,-504
11,23,smcDC,8400,9000,0.9333333333333333,True,5.821559314556689,-600
12,1,smcDC,11728,15360,0.7635416666666667,True,4.718272852564983,-3632
12,2,smcDC,6912,9000,0.768,True,7.082095554943165,-110
12,3,smcDC,6688,9000,0.7431111111111111,True,7.545475348235031,-142
12,4,smcDC,6736,9000,0.7484444444444445,True,4.151135434471593,-78
12,5,smcDC,8032,9000,0.8924444444444445,True,6.531269709897337,1202
12,6,smcDC,6912,9000,0.768,True,8.923092703273255,-126
12,7,smcDC,7152,9000,0.7946666666666666,True,4.800087722528288,142
12,8,smcDC,8272,9000,0.9191111111111111,True,8.783290663989668,1282
12,9,smcDC,6848,9000,0.7608888888888888,True,3.921729098084914,-94
12,10,smcDC,6752,9000,0.7502222222222222,True,3.9585980363623223,-222
12,11,smcDC,6752,9000,0.7502222222222222,True,7.4022012672467765,-142
12,12,smcDC,5472,9000,0.608,True,288.4626094037042,-1540
12,13,smcDC,6880,9000,0.7644444444444445,True,15.300195108774234,-126
12,14,smcDC,5680,9000,0.6311111111111111,True,9.803443036633139,-1374
12,15,smcDC,9000,9000,1.0,False,,2154
13,1,smcDC,7888,9000,0.8764444444444445,True,2.4820157486252574,-1112
13,2,smcDC,5472,9000,0.608,True,2.1949160540778334,-3528
13,3,smcDC,6992,9000,0.7768888888888889,True,2.0603282547130957,-2008
13,4,smcDC,5408,9000,0.6008888888888889,True,2.6325578832772205,-3592
13,5,smcDC,6256,9000,0.6951111111111111,True,1.832760659685503,-2744
13,6,smcDC,6592,9000,0.7324444444444445,True,1.5534288120801443,-2408
13,7,smcDC,7840,9000,0.8711111111111111,True,1.7891695726502366,-1160
13,8,smcDC,8176,9000,0.9084444444444445,True,2.0240430017559756,-824
13,9,smcDC,8352,9000,0.928,True,2.0324115956420594,-648
13,10,smcDC,8352,9000,0.928,True,2.3367778260436385,-648
13,11,smcDC,6960,9000,0.7733333333333333,True,1.6909890883594996,-2040
13,12,smcDC,6416,9000,0.7128888888888889,True,1.7610685985116046,-2584
13,13,smcDC,7696,9000,0.8551111111111112,True,1.6344069661350862,-1304
13,14,smcDC,9000,9000,1.0,False,,0
13,15,smcDC,9000,9000,1.0,False,,0
14,1,smcDC,7184,9000,0.7982222222222223,True,12.292160593959794,-178
14,2,smcDC,6736,9000,0.7484444444444445,True,10.35709288064924,-188
14,3,smcDC,6912,9000,0.768,True,22.321498771735246,-142
14,4,smcDC,6976,9000,0.7751111111111111,True,8.68752833116391,-126
14,5,smcDC,6960,9000,0.7733333333333333,True,11.0082913383367,-158
14,6,smcDC,6832,9000,0.7591111111111111,True,17.141797479908597,-206
14,8,smcDC,9000,9000,1.0,False,,1886
14,9,smcDC,9000,9000,1.0,False,,1776
14,10,smcDC,9000,9000,1.0,False,,1962
15,1,smcDC,5424,9000,0.6026666666666667,True,2.331563318557973,-3576
15,2,smcDC,8416,9000,0.9351111111111111,True,1.8115493553900823,-584
15,3,smcDC,7024,9000,0.7804444444444445,True,1.916406380618794,-1976
15,4,smcDC,7680,9000,0.8533333333333334,True,1.8171179407422895,-1320
15,5,smcDC,8208,9000,0.912,True,1.6940965605602005,-792
15,6,smcDC,7728,9000,0.8586666666666667,True,2.0887959496240103,-1272
15,7,smcDC,9000,9000,1.0,False,,0
16,1,smcDC,9000,9000,1.0,False,,1882
16,2,smcDC,9000,9000,1.0,False,,1962
16,3,smcDC,9000,9000,1.0,False,,1786
16,4,smcDC,9000,9000,1.0,False,,1850
16,5,smcDC,9000,9000,1.0,False,,1803
16,6,smcDC,9000,9000,1.0,False,,1866
1,1,smcAC,7856,9000,0.8728888888888889,True,3.031617590630038,802
1,2,smcAC,7632,9000,0.848,True,2.4822898191567284,386
1,3,smcAC,7728,9000,0.8586666666666667,True,2.2074012641813097,482
1,4,smcAC,7488,9000,0.832,True,2.3927145510857537,338
1,5,smcAC,7584,9000,0.8426666666666667,True,2.809361366585696,178
1,6,smcAC,7696,9000,0.8551111111111112,True,2.0636174187453924,338
1,7,smcAC,7664,9000,0.8515555555555555,True,3.0322904541396953,994
1,8,smcAC,7872,9000,0.8746666666666667,True,1.9549260198543181,498
1,9,smcAC,7216,9000,0.8017777777777778,True,2.1493169011553834,-78
1,10,smcAC,7120,9000,0.7911111111111111,True,4.481506545151211,-120
1,11,smcAC,8432,9000,0.9368888888888889,True,2.7021199573786974,1082
1,12,smcAC,8288,9000,0.9208888888888889,True,2.209736211996069,450
1,13,smcAC,8016,9000,0.8906666666666667,True,2.363806609458179,402
1,14,smcAC,8144,9000,0.9048888888888889,True,2.103386639552391,610
1,15,smcAC,8352,9000,0.928,True,4.260298509948821,706
1,16,smcAC,8192,9000,0.9102222222222223,True,3.6675702786738245,786
1,17,smcAC,7568,9000,0.8408888888888889,True,4.691166136976753,198
2,1,smcAC,9000,9000,1.0,False,0.0,0
2,2,smcAC,7664,9000,0.8515555555555555,True,2.986845964817289,370
2,3,smcAC,6928,9000,0.7697777777777778,True,3.136091089051179,82
2,4,smcAC,7520,9000,0.8355555555555556,True,2.3326169021008343,130
2,5,smcAC,8560,9000,0.9511111111111111,True,2.060425232694453,1282
2,6,smcAC,8528,9000,0.9475555555555556,True,2.1553731133063985,1346
2,7,smcAC,8016,9000,0.8906666666666667,True,2.1661445135753286,770
2,8,smcAC,8224,9000,0.9137777777777778,True,1.759931778273383,1058
2,9,smcAC,8416,9000,0.9351111111111111,True,2.3649722430138156,1298
2,10,smcAC,8464,9000,0.9404444444444444,True,4.712061149763417,290
2,11,smcAC,7488,9000,0.832,True,2.0063439135812673,546
2,12,smcAC,7232,9000,0.8035555555555556,True,1.5986756614526862,338
2,13,smcAC,8528,9000,0.9475555555555556,True,1.935365329742101,1280
2,14,smcAC,8592,9000,0.9546666666666667,True,1.5438629998101805,466
3,1,smcAC,7824,9000,0.8693333333333333,True,1.7971668375646157,-1176
3,2,smcAC,7776,9000,0.864,True,2.314599824380178,-1224
3,3,smcAC,6960,9000,0.7733333333333333,True,2.553772841067855,-2040
3,5,smcAC,5424,9000,0.6026666666666667,True,2.4216459534623023,-3576
3,6,smcAC,7552,9000,0.8391111111111111,True,2.4001299672359884,-1448
3,7,smcAC,6000,9000,0.6666666666666666,True,2.725320563460858,-3000
3,8,smcAC,7344,9000,0.816,True,1.4259984920710365,-1656
3,9,smcAC,8256,9000,0.9173333333333333,True,1.9288944282505351,-744
3,10,smcAC,6016,9000,0.6684444444444444,True,1.559388038640644,-2984
3,11,smcAC,5552,9000,0.6168888888888889,True,1.3366066961850944,-3448
3,12,smcAC,5712,9000,0.6346666666666667,True,1.5098182068757122,-3288
3,14,smcAC,6192,9000,0.688,True,1.4387112492769412,-2808
3,15,smcAC,5840,9000,0.6488888888888888,True,2.2306106390097074,-3160
3,16,smcAC,8544,9000,0.9493333333333334,True,1.8334035087651328,-456
4,1,smcAC,6800,9000,0.7555555555555555,True,1.9520142789628547,-2200
4,2,smcAC,6064,9000,0.6737777777777778,True,1.5506596655478562,-2936
4,3,smcAC,6256,9000,0.6951111111111111,True,1.462049498044764,-2744
4,4,smcAC,8064,9000,0.896,True,1.7307938476629405,-936
4,5,smcAC,5856,9000,0.6506666666666666,True,2.026627250275854,-3144
4,6,smcAC,7536,9000,0.8373333333333334,True,1.8192462968536935,-1464
4,7,smcAC,5616,9000,0.624,True,2.138285104719177,-3384
5,1,smcAC,7024,9000,0.7804444444444445,True,3.4741505110605613,18
5,2,smcAC,7488,9000,0.832,True,2.1538895205952597,418
5,3,smcAC,8048,9000,0.8942222222222223,True,2.405190174067601,866
5,4,smcAC,7840,9000,0.8711111111111111,True,3.090853618977616,626
5,5,smcAC,7072,9000,0.7857777777777778,True,5.036343899609078,-226
5,6,smcAC,7920,9000,0.88,True,3.7076118115013155,626
7,1,smcAC,7680,9000,0.8533333333333334,True,2.2187412295555817,-1320
7,2,smcAC,5744,9000,0.6382222222222222,True,2.1963000848841823,-3256
7,3,smcAC,6352,9000,0.7057777777777777,True,2.4918269749212363,-2648
7,4,smcAC,6960,9000,0.7733333333333333,True,1.785525266239503,-2040
7,5,smcAC,7120,9000,0.7911111111111111,True,1.6000204656828705,-1880
7,6,smcAC,6384,9000,0.7093333333333334,True,1.3856692362313334,-2616
7,7,smcAC,6544,9000,0.7271111111111112,True,1.3554629273833327,-2456
7,8,smcAC,7008,9000,0.7786666666666666,True,1.2954675324912939,-1992
8,1,smcAC,7312,9000,0.8124444444444444,True,2.6150204758969267,258
8,2,smcAC,7168,9000,0.7964444444444444,True,1.9072885828983062,6
8,3,smcAC,7040,9000,0.7822222222222223,True,1.8103073706608486,-94
8,4,smcAC,7808,9000,0.8675555555555555,True,1.5668594236522264,706
8,5,smcAC,7104,9000,0.7893333333333333,True,2.2334524790437076,-110
8,6,smcAC,7936,9000,0.8817777777777778,True,2.5193347066614016,833
9,1,smcAC,7024,9000,0.7804444444444445,True,2.2710650788224616,24
9,2,smcAC,8304,9000,0.9226666666666666,True,2.1980960407050874,1346
9,3,smcAC,7008,9000,0.7786666666666666,True,3.302140123839467,66
9,4,smcAC,8096,9000,0.8995555555555556,True,2.573678305608873,1074
9,5,smcAC,8192,9000,0.9102222222222223,True,1.9514981262270537,1186
9,6,smcAC,8256,9000,0.9173333333333333,True,2.5644723450779066,1250
9,7,smcAC,8400,9000,0.9333333333333333,True,2.0611013933602327,1120
9,8,smcAC,7024,9000,0.7804444444444445,True,3.5139760506472326,-287
9,9,smcAC,8144,9000,0.9048888888888889,True,2.4295414174681373,1042
10,1,smcAC,8016,9000,0.8906666666666667,True,1.9383699170215534,-984
10,2,smcAC,7808,9000,0.8675555555555555,True,1.6954645389473324,-1192
10,3,smcAC,8000,9000,0.8888888888888888,True,1.4142815124367492,-1000
10,4,smcAC,5968,9000,0.6631111111111111,True,1.5509740267996026,-3032
10,5,smcAC,7024,9000,0.7804444444444445,True,2.3973562734496534,-1976
10,6,smcAC,5616,9000,0.624,True,1.7267459917586507,-3384
10,7,smcAC,5808,9000,0.6453333333333333,True,2.124040961178879,-3192
10,8,smcAC,7424,9000,0.8248888888888889,True,1.5124880655912687,-1576
10,9,smcAC,6448,9000,0.7164444444444444,True,1.516414461230867,-2552
10,10,smcAC,8320,9000,0.9244444444444444,True,2.1330269580059498,-680
11,1,smcAC,5760,9000,0.64,True,2.1551202099940148,-3240
11,2,smcAC,5408,9000,0.6008888888888889,True,2.3477194631951774,-3592
11,3,smcAC,7296,9000,0.8106666666666666,True,2.551431440171865,-1704
11,4,smcAC,6976,9000,0.7751111111111111,True,2.435291755147381,-2024
11,5,smcAC,6272,9000,0.6968888888888889,True,2.0369528416858143,-2728
11,6,smcAC,8288,9000,0.9208888888888889,True,2.399637473028909,-712
11,7,smcAC,5632,9000,0.6257777777777778,True,1.9444465055368736,-3368
11,8,smcAC,6512,9000,0.7235555555555555,True,2.161449040389979,-2488
11,9,smcAC,7888,9000,0.8764444444444445,True,1.9357166883806705,-1112
11,10,smcAC,5424,9000,0.6026666666666667,True,1.8853858480501866,-3576
11,11,smcAC,8144,9000,0.9048888888888889,True,1.939769554176062,-856
11,12,smcAC,5696,9000,0.6328888888888888,True,2.2396149442686535,-3304
11,13,smcAC,8112,9000,0.9013333333333333,True,1.989613180286205,-888
11,14,smcAC,5744,9000,0.6382222222222222,True,1.626392164105001,-3256
11,15,smcAC,6640,9000,0.7377777777777778,True,1.9720445704265883,-2360
11,16,smcAC,5616,9000,0.624,True,1.8090595381726027,-3384
11,17,smcAC,7328,9000,0.8142222222222222,True,1.5952502295628859,-1672
11,18,smcAC,5712,9000,0.6346666666666667,True,1.5546870868469633,-3288
11,19,smcAC,5728,9000,0.6364444444444445,True,1.7929415790540328,-3272
11,20,smcAC,5744,9000,0.6382222222222222,True,1.3458286787876046,-3256
11,21,smcAC,7168,9000,0.7964444444444444,True,1.5809194629801735,-1832
11,22,smcAC,8080,9000,0.8977777777777778,True,2.6455602899450557,-920
11,23,smcAC,5984,9000,0.6648888888888889,True,1.8370348573053654,-3016
12,1,smcAC,12016,15360,0.7822916666666667,True,2.872039566259094,-3344
12,2,smcAC,7088,9000,0.7875555555555556,True,2.324139117297145,66
12,3,smcAC,6880,9000,0.7644444444444445,True,3.0250865166534955,50
12,4,smcAC,6864,9000,0.7626666666666667,True,3.948677558410396,50
12,5,smcAC,7056,9000,0.784,True,2.628127992086633,226
12,6,smcAC,7376,9000,0.8195555555555556,True,2.4110504423712515,338
12,7,smcAC,6336,9000,0.704,True,1.8566043355601183,-674
12,8,smcAC,6624,9000,0.736,True,1.6684861249838556,-366
12,9,smcAC,7136,9000,0.7928888888888889,True,2.278042711452578,194
12,10,smcAC,7104,9000,0.7893333333333333,True,2.463122738609673,130
12,11,smcAC,8128,9000,0.9031111111111111,True,2.6888528087236887,1234
12,12,smcAC,8192,9000,0.9102222222222223,True,2.1532141472985504,1180
12,13,smcAC,8304,9000,0.9226666666666666,True,1.784207588509863,1298
12,14,smcAC,8576,9000,0.9528888888888889,True,2.399447918445782,1522
12,15,smcAC,8608,9000,0.9564444444444444,True,1.6929820210971829,1762
13,1,smcAC,6080,9000,0.6755555555555556,True,2.090530459383069,-2920
13,2,smcAC,6832,9000,0.7591111111111111,True,2.282085778921216,-2168
13,3,smcAC,5872,9000,0.6524444444444445,True,1.8886354183079967,-3128
13,4,smcAC,7088,9000,0.7875555555555556,True,2.2090737188839316,-1912
13,5,smcAC,6352,9000,0.7057777777777777,True,2.3646851951629695,-2648
13,6,smcAC,6368,9000,0.7075555555555556,True,1.812949020112872,-2632
13,7,smcAC,8064,9000,0.896,True,1.5421945682797396,-936
13,8,smcAC,5792,9000,0.6435555555555555,True,1.501002570477158,-3208
13,9,smcAC,8528,9000,0.9475555555555556,True,1.530933799505894,-472
13,10,smcAC,6768,9000,0.752,True,2.6418151301364894,-2232
13,11,smcAC,6848,9000,0.7608888888888888,True,1.6569962355153989,-2152
13,12,smcAC,6576,9000,0.7306666666666667,True,1.8181417150627455,-2424
13,13,smcAC,8480,9000,0.9422222222222222,True,1.9350845385534219,-520
13,14,smcAC,7232,9000,0.8035555555555556,True,1.4894488342676035,-1768
13,15,smcAC,5696,9000,0.6328888888888888,True,1.3465513847671073,-3304
14,1,smcAC,7936,9000,0.8817777777777778,True,2.017907367708639,574
14,2,smcAC,6896,9000,0.7662222222222222,True,1.6934500199433191,-28
14,3,smcAC,7776,9000,0.864,True,2.3184367994597523,722
14,4,smcAC,8080,9000,0.8977777777777778,True,3.2502391740870262,978
14,5,smcAC,8112,9000,0.9013333333333333,True,2.356227710950779,994
14,6,smcAC,7808,9000,0.8675555555555555,True,2.454641138656264,770
14,8,smcAC,8016,9000,0.8906666666666667,True,2.2637986329961364,902
14,9,smcAC,8432,9000,0.9368888888888889,True,2.408163761528793,1208
14,10,smcAC,8080,9000,0.8977777777777778,True,2.160496632852778,1042
15,1,smcAC,6864,9000,0.7626666666666667,True,1.4262064069952236,-2136
15,2,smcAC,5536,9000,0.6151111111111112,True,2.064262509980843,-3464
15,3,smcAC,6928,9000,0.7697777777777778,True,2.108832344869248,-2072
15,4,smcAC,7120,9000,0.7911111111111111,True,1.416890148403156,-1880
15,5,smcAC,7344,9000,0.816,True,2.083098207870793,-1656
15,6,smcAC,5632,9000,0.6257777777777778,True,2.0494708088328513,-3368
15,7,smcAC,8144,9000,0.9048888888888889,True,1.2224650323087671,-856
16,1,smcAC,7184,9000,0.7982222222222223,True,2.210364862487751,66
16,2,smcAC,7920,9000,0.88,True,2.0763889037382137,882
16,3,smcAC,7232,9000,0.8035555555555556,True,4.369457384508049,18
16,4,smcAC,7904,9000,0.8782222222222222,True,2.3589218270325065,754
16,5,smcAC,7120,9000,0.7911111111111111,True,2.9226229459040254,-77
16,6,smcAC,7120,9000,0.7911111111111111,True,2.526113496532982,-14
1,1,vib_table,7472,9000,0.8302222222222222,True,3.2664751234544522,418
1,2,vib_table,7456,9000,0.8284444444444444,True,3.6806210454187127,210
1,3,vib_table,7408,9000,0.8231111111111111,True,2.446727565144768,162
1,4,vib_table,8576,9000,0.9528888888888889,True,8.970295027984188,1426
1,5,vib_table,7456,9000,0.8284444444444444,True,4.508330095531435,50
1,6,vib_table,8560,9000,0.9511111111111111,True,4.308257906034583,1202
1,7,vib_table,8592,9000,0.9546666666666667,True,5.64279561497187,1922
1,8,vib_table,8496,9000,0.944,True,18.165574972336522,1122
1,9,vib_table,8368,9000,0.9297777777777778,True,4.735354368692901,1074
1,10,vib_table,8336,9000,0.9262222222222222,True,27.73893470972564,1096
1,11,vib_table,8576,9000,0.9528888888888889,True,5.167314434980934,1226
1,12,vib_table,5712,9000,0.6346666666666667,True,4.503853483719098,-2126
1,13,vib_table,8576,9000,0.9528888888888889,True,8.210785144377857,962
1,14,vib_table,8432,9000,0.9368888888888889,True,3.3233879083750764,898
1,15,vib_table,8384,9000,0.9315555555555556,True,6.032165596992837,738
1,16,vib_table,8528,9000,0.9475555555555556,True,2.622732440873016,1122
1,17,vib_table,6320,9000,0.7022222222222222,True,2.875414298208042,-1050
2,1,vib_table,9000,9000,1.0,False,0.0,0
2,2,vib_table,8576,9000,0.9528888888888889,True,22.704711480120814,1282
2,3,vib_table,8128,9000,0.9031111111111111,True,16.912274848496377,1282
2,4,vib_table,7376,9000,0.8195555555555556,True,4.322157534472993,-14
2,5,vib_table,8464,9000,0.9404444444444444,True,9.62110005853919,1186
2,6,vib_table,8560,9000,0.9511111111111111,True,4.381125324749968,1378
2,7,vib_table,8352,9000,0.928,True,7.268784781002988,1106
2,8,vib_table,8176,9000,0.9084444444444445,True,6.3631674374996425,1010
2,9,vib_table,8240,9000,0.9155555555555556,True,4.15457022784305,1122
2,10,vib_table,8352,9000,0.928,True,3.0409302090667176,178
2,11,vib_table,8256,9000,0.9173333333333333,True,6.455470840178239,1314
2,12,vib_table,8256,9000,0.9173333333333333,True,10.377253234334423,1362
2,13,vib_table,8256,9000,0.9173333333333333,True,6.608037214128243,1008
2,14,vib_table,6592,9000,0.7324444444444445,True,4.6333220362985035,-1534
3,1,vib_table,8080,9000,0.8977777777777778,True,2.429368289520252,-920
3,2,vib_table,7392,9000,0.8213333333333334,True,2.9137912828863026,-1608
3,3,vib_table,6112,9000,0.6791111111111111,True,2.8003708693370974,-2888
3,5,vib_table,7408,9000,0.8231111111111111,True,5.037331830635074,-1592
3,6,vib_table,7536,9000,0.8373333333333334,True,2.7046656509334186,-1464
3,7,vib_table,6080,9000,0.6755555555555556,True,3.2597440045759636,-2920
3,8,vib_table,7568,9000,0.8408888888888889,True,1.9490835040774368,-1432
3,9,vib_table,6592,9000,0.7324444444444445,True,2.694467070852857,-2408
3,10,vib_table,7568,9000,0.8408888888888889,True,2.70362882145564,-1432
3,11,vib_table,8464,9000,0.9404444444444444,True,2.2532860921604487,-536
3,12,vib_table,7120,9000,0.7911111111111111,True,3.5676030075472323,-1880
3,14,vib_table,7424,9000,0.8248888888888889,True,5.592470500811064,-1576
3,15,vib_table,6528,9000,0.7253333333333334,True,2.9833165414683207,-2472
3,16,vib_table,6288,9000,0.6986666666666667,True,4.770740127436455,-2712
4,1,vib_table,7248,9000,0.8053333333333333,True,2.1438545367484947,-1752
4,2,vib_table,5792,9000,0.6435555555555555,True,1.9081018584441605,-3208
4,3,vib_table,8384,9000,0.9315555555555556,True,1.6910096885839572,-616
4,4,vib_table,6416,9000,0.7128888888888889,True,2.6522050085077824,-2584
4,5,vib_table,7104,9000,0.7893333333333333,True,3.2025379535924072,-1896
4,6,vib_table,5568,9000,0.6186666666666667,True,2.7820917458860963,-3432
4,7,vib_table,8608,9000,0.9564444444444444,True,5.408749539399338,-392
5,1,vib_table,8384,9000,0.9315555555555556,True,31.932727214795825,1378
5,2,vib_table,6848,9000,0.7608888888888888,True,89.65682943601786,-222
5,3,vib_table,8592,9000,0.9546666666666667,True,53.8275394750223,1410
