case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,16,AE_table,7280,7280,9000,True,10.241024097189694,3.381638924238126,0.33020515254483807,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,AE_table,8464,8464,9000,True,25.14541087406335,11.139558030766613,0.443005607923136,ok,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,AE_table,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,AE_table,5872,5872,9000,True,10.691561329315489,2.351030878362005,0.21989593530226093,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,AE_table,5616,5616,9000,True,10.212630011187557,2.856193833453649,0.27967270236115305,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,AE_table,6880,6880,9000,True,10.401157619997567,2.681456445766179,0.25780365452787024,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,AE_table,8032,8032,9000,True,47.07942162951462,6.260312560663309,0.1329734381590527,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,AE_table,6816,6816,9000,True,7.311349033191373,2.1174373512397517,0.28960966596176685,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,AE_table,8448,8448,9000,True,16.159699723539603,6.921034900090304,0.428289820880296,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,AE_table,8560,8560,9000,True,25.54500410196156,8.373574711354133,0.32779696092065197,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,AE_table,6208,6208,9000,True,8.701262647956726,3.127259971174148,0.3594030082403966,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,AE_table,5648,5648,9000,True,6.622334115944856,2.243832765849951,0.33882808184515545,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,AE_table,7728,7728,9000,True,12.063315797656953,4.409659741750772,0.36554292498876584,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,AE_table,8512,8512,9000,True,12.061130743730033,3.12407692243005,0.25902023523308854,ok,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,AE_table,7488,7488,9000,True,12.21948894225174,3.6732130899371187,0.3006028408621826,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,AE_table,8528,8528,9000,True,7.586104912830597,1.6626847980012682,0.21917503344589073,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,AE_table,7616,7616,9000,True,9.262433569832545,3.024230596927301,0.3265049702237933,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,AE_table,6528,6528,9000,True,5.245480922722164,1.5428292928674767,0.2941254225478288,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,AE_table,5792,5792,9000,True,7.990186846629144,4.1372617173617385,0.517792862265687,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,AE_table,7424,7424,9000,True,10.186660711485587,3.3354450240006113,0.32743262178445476,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
3,6,AE_table,7792,7792,9000,True,11.232683414941922,3.966471287985804,0.3531187643638472,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.19
3,7,AE_table,7392,7392,9000,True,9.599168164823084,3.3110210441919534,0.3449279132660531,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.2
3,8,AE_table,5808,5808,9000,True,10.703182222080693,3.275363982375807,0.3060177725095644,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.23
3,9,AE_table,5952,5952,9000,True,7.480981929976704,2.4364787058189994,0.3256896926924011,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
3,10,AE_table,7328,7328,9000,True,41.27853615673914,13.259877411863057,0.3212293517743111,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
3,11,AE_table,8368,8368,9000,True,7.579543278268891,2.1201774425611477,0.2797236409523874,ok,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.28
3,12,AE_table,6208,6208,9000,True,14.465811527907666,3.389707392962953,0.23432542214510477,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.33
3,14,AE_table,6496,6496,9000,True,22.11322325929361,7.761972641006087,0.35101045876348314,ok,reverse_kurtosis_sensor_source,256,16,69,0.75,0.25,1,cast_iron,0.36
3,15,AE_table,5472,5472,9000,True,6.791531437929585,2.482637587313562,0.3655490090852924,ok,reverse_kurtosis_sensor_source,256,16,75,0.75,0.25,1,cast_iron,0.44
3,16,AE_table,7568,7568,9000,True,9.545598995873162,3.773869046330489,0.39535172679603414,ok,reverse_kurtosis_sensor_source,256,16,81,0.75,0.25,1,cast_iron,0.55
4,1,AE_table,7888,7888,9000,True,8.077716433780713,1.810135327005922,0.22408998159776006,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,1,cast_iron,0.08
4,2,AE_table,6512,6512,9000,True,7.2019072547777325,2.8485409018872114,0.3955259073893645,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.13
4,3,AE_table,5712,5712,9000,True,3.6138576498897197,1.0664540905153854,0.2951013000039765,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.2
4,4,AE_table,6320,6320,9000,True,15.666592351982766,4.440267957153755,0.2834227033791511,ok,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.31
4,5,AE_table,6736,6736,9000,True,13.175339395463851,2.9078545652527596,0.2207043384583119,ok,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.35
4,6,AE_table,7248,7248,9000,True,8.044620490865128,2.6307144867230337,0.3270153625894761,ok,reverse_kurtosis_sensor_source,256,16,34,1.5,0.25,1,cast_iron,0.4
4,7,AE_table,7808,7808,9000,True,9.907834451484154,3.2698136380233107,0.3300230392448269,ok,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.49
5,1,AE_table,8416,8416,9000,True,67.67771257573558,25.68906833664113,0.3795794414272761,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.5,2,steel,0.0
5,2,AE_table,8528,8528,9000,True,213.27673194431677,58.848501217339646,0.2759255577513763,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,2,steel,0.16
5,3,AE_table,8608,8608,9000,True,63.981565464928636,13.3466153244735,0.20860094978022128,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,2,steel,0.29
5,4,AE_table,8608,8608,9000,True,134.66893987102134,51.79285447591745,0.38459391248930297,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,2,steel,0.44
5,5,AE_table,8496,8496,9000,True,180.19360980807994,77.79925161415218,0.4317536659420619,ok,reverse_kurtosis_sensor_source,256,16,12,1.5,0.5,2,steel,0.53
5,6,AE_table,8512,8512,9000,True,156.41442975020075,72.44842183881562,0.4631824695097623,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,2,steel,0.74
7,1,AE_table,6720,6720,9000,True,2.5607322281335727,0.8935720738625659,0.3489517818547152,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,0.0
7,2,AE_table,5552,5552,9000,True,4.6274236555867025,1.4041557607009392,0.3034422316186828,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,2,steel,0.09
7,3,AE_table,5648,5648,9000,True,4.172132289757247,0.9661221426953854,0.23156555823099906,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.25,2,steel,0.13
7,4,AE_table,8064,8064,9000,True,18.14791502702396,3.8932161432240697,0.21452691052435252,ok,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,2,steel,0.22
7,5,AE_table,5664,5664,9000,True,4.2704839964016,0.7904563682442118,0.18509760694712746,ok,reverse_kurtosis_sensor_source,256,16,13,0.75,0.25,2,steel,0.24
7,6,AE_table,7360,7360,9000,True,2.9033684931106585,1.2576705233675445,0.43317633512554155,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.25,2,steel,0.34
7,7,AE_table,5488,5488,9000,True,3.781352907293351,1.4667517580298441,0.3878907348734998,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.46
7,8,AE_table,5904,5904,9000,True,3.884941893879562,1.0476560124948475,0.26967096062401014,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,2,steel,
8,1,AE_table,8528,8528,9000,True,39.689387092048754,19.20086418798652,0.48377829930746075,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.5,2,steel,0.0
8,2,AE_table,8512,8512,9000,True,39.2774772611315,18.492366790914005,0.47081350637492553,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.18
8,3,AE_table,6704,6704,9000,True,36.77798488359725,130.46239500747558,3.547295900532718,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.3
8,4,AE_table,8544,8544,9000,True,20.353771230303266,9.922112377124694,0.4874827502400155,ok,reverse_kurtosis_sensor_source,256,16,8,0.75,0.5,2,steel,
8,5,AE_table,8592,8592,9000,True,36.61926098730015,20.389963375804285,0.5568097997072925,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.44
8,6,AE_table,8512,8512,9000,True,117.11792977267869,62.083977625562426,0.530097976850751,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.62
9,1,AE_table,5952,5952,9000,True,6.667660961693224,1.4246140238682083,0.2136602373825207,ok,reverse_kurtosis_sensor_source,256,16,1,1.5,0.5,1,cast_iron,0.0
9,2,AE_table,6416,6416,9000,True,6.771581756250528,2.658449680445708,0.3925891728302692,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,1,cast_iron,0.1
9,3,AE_table,6256,6256,9000,True,20.167026768899802,7.350286576232261,0.36447051220992077,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,1,cast_iron,0.14
9,4,AE_table,8448,8448,9000,True,57.670034149253105,19.528056540834285,0.3386170448631428,ok,reverse_kurtosis_sensor_source,256,16,16,1.5,0.5,1,cast_iron,0.19
9,5,AE_table,8512,8512,9000,True,52.93263336723938,21.27046561102014,0.4018403064022079,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.27
9,6,AE_table,8416,8416,9000,True,41.486782412670095,14.469900224869074,0.34878338071376846,ok,reverse_kurtosis_sensor_source,256,16,28,1.5,0.5,1,cast_iron,0.38
9,7,AE_table,8496,8496,9000,True,62.97549987617533,24.605123878497288,0.3907094652176447,ok,reverse_kurtosis_sensor_source,256,16,34,1.5,0.5,1,cast_iron,0.47
9,8,AE_table,8496,8496,9000,True,92.53110925896611,36.680528746789015,0.39641293658372745,ok,reverse_kurtosis_sensor_source,256,16,40,1.5,0.5,1,cast_iron,0.64
9,9,AE_table,8368,8368,9000,True,14.571900906264021,5.171587416650502,0.3549013577503002,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,0.81
10,1,AE_table,5424,5424,9000,True,11.1312005275338,3.2261374450175633,0.2898283466393725,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.25,1,cast_iron,0.0
10,2,AE_table,6592,6592,9000,True,42.16941330740727,19.405807829493018,0.46018681094721614,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.25,1,cast_iron,0.04
10,3,AE_table,8400,8400,9000,True,8.408994201204052,2.277807269822147,0.2708774932307109,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.08
10,4,AE_table,6768,6768,9000,True,5.6003998666842465,2.0906881252756744,0.3733105090776098,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.16
10,5,AE_table,7072,7072,9000,True,9.275933201873652,3.50570091798889,0.37793511894539034,ok,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.25
10,6,AE_table,6976,6976,9000,True,8.386587551829988,3.076975961876932,0.3668924867060067,ok,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.36
10,7,AE_table,5552,5552,9000,True,5.45069479360938,1.90550049547697,0.34958855111564985,ok,reverse_kurtosis_sensor_source,256,16,33,1.5,0.25,1,cast_iron,0.43
10,8,AE_table,5712,5712,9000,True,5.42249473722239,1.9723527119356365,0.3637352929807598,ok,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.47
10,9,AE_table,6304,6304,9000,True,8.517415885781983,2.5582395646251053,0.30035395698911754,ok,reverse_kurtosis_sensor_source,256,16,45,1.5,0.25,1,cast_iron,0.53
10,10,AE_table,7328,7328,9000,True,10.329617318631458,3.8077547773364975,0.3686249606225148,ok,reverse_kurtosis_sensor_source,256,16,57,1.5,0.25,1,cast_iron,0.7
11,1,AE_table,8448,8448,9000,True,3.040727450693053,1.3081015546334442,0.4301936217046538,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,1,cast_iron,0.0
11,2,AE_table,8192,8192,9000,True,7.103189403175272,3.4743209255764342,0.4891212564339391,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.04
11,3,AE_table,7248,7248,9000,True,4.263986160199551,1.9228746738683218,0.45095706262190804,ok,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,1,cast_iron,0.07
11,4,AE_table,8032,8032,9000,True,6.543295604419132,2.781459693715571,0.4250854404056756,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.25,1,cast_iron,0.07
11,5,AE_table,5648,5648,9000,True,5.029020508629766,1.8418475602777946,0.366243795807189,ok,reverse_kurtosis_sensor_source,256,16,14,0.75,0.25,1,cast_iron,0.08
11,6,AE_table,8176,8176,9000,True,8.066662806412474,2.687933334717567,0.33321503566168253,ok,reverse_kurtosis_sensor_source,256,16,17,0.75,0.25,1,cast_iron,0.09
11,7,AE_table,8128,8128,9000,True,4.822795077845486,2.3984069731745583,0.49730642385933377,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,1,cast_iron,
11,8,AE_table,7008,7008,9000,True,6.965999852740874,2.800446287134544,0.402016414919346,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.12
11,9,AE_table,7344,7344,9000,True,8.398797652590705,4.023485746777023,0.4790549687225212,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.16
11,10,AE_table,7008,7008,9000,True,5.147516159517652,2.2081086946147823,0.4289658596849448,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.18
11,11,AE_table,7648,7648,9000,True,10.916795087391993,3.4846274357239646,0.31919875822690014,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.2
11,12,AE_table,5504,5504,9000,True,6.055004906198512,2.6197662503469,0.43266129275287435,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
11,13,AE_table,6288,6288,9000,True,56.49853118864412,15.416712676767878,0.2728692649590517,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
11,14,AE_table,7424,7424,9000,True,11.017719941525936,3.092429707908343,0.2806778284717436,ok,reverse_kurtosis_sensor_source,256,16,54,0.75,0.25,1,cast_iron,
11,15,AE_table,6624,6624,9000,True,10.634327494742918,3.0977081384569423,0.2912932801794623,ok,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.31
11,16,AE_table,5632,5632,9000,True,9.862400255363656,3.1720398604562297,0.3216296011431149,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.37
11,17,AE_table,5760,5760,9000,True,7.606752628538321,2.3188705613322123,0.304843692776978,ok,reverse_kurtosis_sensor_source,256,16,67,0.75,0.25,1,cast_iron,
11,18,AE_table,5408,5408,9000,True,15.344183228219503,5.532094520200129,0.3605336587750532,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.25,1,cast_iron,0.42
11,19,AE_table,6176,6176,9000,True,4.596273985487093,1.9961976892475723,0.434307810097058,ok,reverse_kurtosis_sensor_source,256,16,80,0.75,0.25,1,cast_iron,0.47
11,20,AE_table,8320,8320,9000,True,13.03246681676454,5.254221134713328,0.4031639756750761,ok,reverse_kurtosis_sensor_source,256,16,86,0.75,0.25,1,cast_iron,0.57
11,21,AE_table,6624,6624,9000,True,11.036541982485168,3.303038593250251,0.29928202135062676,ok,reverse_kurtosis_sensor_source,256,16,93,0.75,0.25,1,cast_iron,0.65
11,22,AE_table,7040,7040,9000,True,7.8651873698881145,2.524962608266695,0.32103019159157664,ok,reverse_kurtosis_sensor_source,256,16,100,0.75,0.25,1,cast_iron,0.68
11,23,AE_table,8304,8304,9000,True,12.09057885047912,3.4666278521389993,0.28672141301072074,ok,reverse_kurtosis_sensor_source,256,16,105,0.75,0.25,1,cast_iron,0.76
12,1,AE_table,9616,9616,15360,True,4.734178477093508,3.490380122939844,0.737272610194871,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,1,cast_iron,
12,2,AE_table,5808,5808,9000,True,8.919536451786632,2.937382356433764,0.3293200686271618,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.05
12,3,AE_table,6416,6416,9000,True,13.330264443524898,3.7028148794977236,0.27777505053795204,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,1,cast_iron,0.08
12,4,AE_table,6320,6320,9000,True,7.601067740593364,1.7433712502929468,0.22935873087604564,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,
12,5,AE_table,8256,8256,9000,True,22.68238877781309,8.17222658638235,0.36028950329752657,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.5,1,cast_iron,0.12
12,6,AE_table,6144,6144,9000,True,19.31221562920135,4.407759754801219,0.2282368755305881,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,0.17
12,7,AE_table,8064,8064,9000,True,7.300746297442565,2.212078963350857,0.30299353973147136,ok,reverse_kurtosis_sensor_source,256,16,30,0.75,0.5,1,cast_iron,0.2
12,8,AE_table,8576,8576,9000,True,4.977035525678291,1.5252221057023059,0.30645192260094734,ok,reverse_kurtosis_sensor_source,256,16,36,0.75,0.5,1,cast_iron,0.24
12,9,AE_table,8352,8352,9000,True,15.541556509460655,6.2903083654605805,0.4047412086180636,ok,reverse_kurtosis_sensor_source,256,16,42,0.75,0.5,1,cast_iron,0.32
12,10,AE_table,8320,8320,9000,True,21.42661560075458,8.678590869746547,0.40503787585658124,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,
12,11,AE_table,8320,8320,9000,True,9.573171717234072,3.5771799703869323,0.373667168628925,ok,reverse_kurtosis_sensor_source,256,16,49,0.75,0.5,1,cast_iron,0.4
12,12,AE_table,8352,8352,9000,True,10.48978322304689,2.8506196745664605,0.2717520099264713,ok,reverse_kurtosis_sensor_source,256,16,55,0.75,0.5,1,cast_iron,0.45
12,13,AE_table,6896,6896,9000,True,6.5436466810150025,1.9793554415239658,0.30248507262167756,ok,reverse_kurtosis_sensor_source,256,16,61,0.75,0.5,1,cast_iron,0.49
12,14,AE_table,8320,8320,9000,True,11.615370617099966,3.72825467140236,0.3209759545599059,ok,reverse_kurtosis_sensor_source,256,16,67,0.75,0.5,1,cast_iron,0.58
12,15,AE_table,8256,8256,9000,True,7.752229073198748,3.2686527557044203,0.421640372702241,ok,reverse_kurtosis_sensor_source,256,16,74,0.75,0.5,1,cast_iron,0.65
13,1,AE_table,6464,6464,9000,True,5.515718955203126,1.983790298185217,0.3596612362398085,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,
13,2,AE_table,5728,5728,9000,True,8.582117035313548,1.9995801724008815,0.23299381308416806,ok,reverse_kurtosis_sensor_source,256,16,2,0.75,0.25,2,steel,
13,3,AE_table,5632,5632,9000,True,4.8334013552641055,0.9793469865522128,0.2026206628755882,ok,reverse_kurtosis_sensor_source,256,16,4,0.75,0.25,2,steel,0.1
13,4,AE_table,7472,7472,9000,True,3.937252891828026,1.2372243502915512,0.314235428680626,ok,reverse_kurtosis_sensor_source,256,16,7,0.75,0.25,2,steel,0.13
13,5,AE_table,7520,7520,9000,True,3.5449013209971985,1.148306611234524,0.3239318974633558,ok,reverse_kurtosis_sensor_source,256,16,11,0.75,0.25,2,steel,0.17
13,6,AE_table,7248,7248,9000,True,7.502628619670371,1.2559191784953103,0.16739722064811288,ok,reverse_kurtosis_sensor_source,256,16,16,0.75,0.25,2,steel,0.32
13,7,AE_table,5552,5552,9000,True,3.422070878379264,1.1833770356396462,0.34580728386218773,ok,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.38
13,8,AE_table,6304,6304,9000,True,5.295758325735026,1.7849964599410997,0.3370615406034517,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.25,2,steel,0.49
13,9,AE_table,8384,8384,9000,True,2.247237957553698,0.8059511996446681,0.35864079143615246,ok,reverse_kurtosis_sensor_source,256,16,25,0.75,0.25,2,steel,0.56
13,10,AE_table,7664,7664,9000,True,6.053310655335407,1.9307946657810955,0.31896507146436204,ok,reverse_kurtosis_sensor_source,256,16,29,0.75,0.25,2,steel,0.68
13,11,AE_table,8192,8192,9000,True,4.498275866490949,1.7233089976437423,0.38310433792571663,ok,reverse_kurtosis_sensor_source,256,16,32,0.75,0.25,2,steel,0.83
13,12,AE_table,6048,6048,9000,True,3.9478461357954004,1.518653984969041,0.3846791219129211,ok,reverse_kurtosis_sensor_source,256,16,35,0.75,0.25,2,steel,0.92
13,13,AE_table,5664,5664,9000,True,3.766240038396649,1.1976897997065696,0.31800676204713707,ok,reverse_kurtosis_sensor_source,256,16,38,0.75,0.25,2,steel,1.07
13,14,AE_table,6064,6064,9000,True,5.220260816515587,1.3184191005478396,0.25255808988920136,ok,reverse_kurtosis_sensor_source,256,16,42,0.75,0.25,2,steel,1.3
13,15,AE_table,6176,6176,9000,True,3.3889159221186906,0.9802726335008888,0.2892584696774214,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,2,steel,1.53
14,1,AE_table,7104,7104,9000,True,20.85274835215348,10.134199310331244,0.4859886639002108,ok,reverse_kurtosis_sensor_source,256,16,1,0.75,0.5,2,steel,
14,2,AE_table,8336,8336,9000,True,91.89975750141907,39.01852451149535,0.4245770127391353,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.09
14,3,AE_table,6832,6832,9000,True,26.769648368535304,12.35837234015187,0.4616561327212266,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.17
14,4,AE_table,8560,8560,9000,True,64.27156367880534,21.247369437558977,0.3305874047763583,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.24
14,5,AE_table,8560,8560,9000,True,70.98025225905093,25.516802610400646,0.3594915740395377,ok,reverse_kurtosis_sensor_source,256,16,11,0.75,0.5,2,steel,
14,6,AE_table,8432,8432,9000,True,98.94931576106801,44.671883364162596,0.451462276625868,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.35
14,8,AE_table,8496,8496,9000,True,187.40451757225583,80.10735594039276,0.4274569096730505,ok,reverse_kurtosis_sensor_source,256,16,18,0.75,0.5,2,steel,0.6
14,9,AE_table,8528,8528,9000,True,41.695255121309565,24.46401859770618,0.5867338747895426,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.5,2,steel,0.81
14,10,AE_table,8416,8416,9000,True,107.42947934609079,43.63126781542233,0.4061386881970641,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,2,steel,1.14
15,1,AE_table,8592,8592,9000,True,2.7160137985439308,0.8363093285854438,0.3079179233297996,ok,reverse_kurtosis_sensor_source,256,16,1,1.5,0.25,2,steel,
15,2,AE_table,5984,5984,9000,True,3.120007397341242,0.8701659699488907,0.27889868808878304,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,2,steel,0.15
