case,run,idx_noload_end,idx_start,idx_end,index_fixed,signal_length,status,note,time,DOC,feed,material_name,updated_at,idx_exit_start,has_exit,exit_confidence,idx_end_peng,exit_source
1,16,880,1580,8528,6580,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",46,1.5,0.5,cast_iron,2026-06-08T20:13:40.861079+09:00,8528,True,2.622732440873016,6580,reverse_kurtosis_vib_table
1,17,689,1317,6320,6317,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",48,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,6320,True,2.875414298208042,6317,reverse_kurtosis_vib_table
2,2,912,2385,8576,7385,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=4.5,target_length=5000,merge_gap=32,fallback=False)",9,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8576,True,22.704711480120814,7385,reverse_kurtosis_vib_table
2,3,459,1938,8128,6938,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=5000,merge_gap=32,fallback=False)",12,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8128,True,16.912274848496377,6938,reverse_kurtosis_vib_table
2,4,1067,2489,7376,7489,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.5,target_length=5000,merge_gap=32,fallback=False)",15,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7376,True,4.322157534472993,7489,reverse_kurtosis_vib_table
2,5,932,2354,8464,7354,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",22,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8464,True,9.62110005853919,7354,reverse_kurtosis_vib_table
2,6,840,2249,8560,7249,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",24,0.75,0.5,cast_iron,2026-06-08T20:13:41.286691+09:00,8560,True,4.381125324749968,7249,reverse_kurtosis_vib_table
2,7,848,2165,8352,7165,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",27,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8352,True,7.268784781002988,7165,reverse_kurtosis_vib_table
2,8,835,2270,8176,7270,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",33,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8176,True,6.3631674374996425,7270,reverse_kurtosis_vib_table
2,9,757,2225,8240,7225,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",39,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8240,True,4.15457022784305,7225,reverse_kurtosis_vib_table
2,10,1813,3285,8352,8285,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=5.0,target_length=5000,merge_gap=32,fallback=False)",45,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8352,True,3.0409302090667176,8285,reverse_kurtosis_vib_table
2,11,911,2344,8256,7344,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=4.5,target_length=5000,merge_gap=32,fallback=False)",51,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8256,True,6.455470840178239,7344,reverse_kurtosis_vib_table
2,12,710,2204,8256,7204,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",59,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8256,True,10.377253234334423,7204,reverse_kurtosis_vib_table
2,13,796,2270,8256,7270,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",66,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8256,True,6.608037214128243,7270,reverse_kurtosis_vib_table
2,14,1585,3145,6592,8145,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",72,0.75,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,6592,True,4.6333220362985035,8145,reverse_kurtosis_vib_table
3,1,281,3998,8080,8998,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",0,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,8080,True,2.429368289520252,8998,reverse_kurtosis_vib_table
3,2,1057,3980,7392,8980,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",3,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7392,True,2.9137912828863026,8980,reverse_kurtosis_vib_table
3,3,1109,3928,6112,8928,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",9,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,6112,True,2.8003708693370974,8928,reverse_kurtosis_vib_table
3,5,787,3968,7408,8968,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",21,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7408,True,5.037331830635074,8968,reverse_kurtosis_vib_table
3,6,406,2740,7536,7740,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",27,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7536,True,2.7046656509334186,7740,reverse_kurtosis_vib_table
3,7,936,4000,6080,9000,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",33,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,6080,True,3.2597440045759636,9000,reverse_kurtosis_vib_table
3,8,637,4000,7568,9000,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",39,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7568,True,1.9490835040774368,9000,reverse_kurtosis_vib_table
3,9,2077,4000,6592,9000,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=4.0,target_length=5000,merge_gap=32,fallback=False)",45,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,6592,True,2.694467070852857,9000,reverse_kurtosis_vib_table
3,10,720,3926,7568,8926,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.5,target_length=5000,merge_gap=32,fallback=False)",51,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7568,True,2.70362882145564,8926,reverse_kurtosis_vib_table
3,11,832,3370,8464,8370,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.5,target_length=5000,merge_gap=32,fallback=False)",57,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,8464,True,2.2532860921604487,8370,reverse_kurtosis_vib_table
3,12,857,3460,7120,8460,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",63,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7120,True,3.5676030075472323,8460,reverse_kurtosis_vib_table
3,14,963,2951,7424,7951,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=5.0,target_length=5000,merge_gap=32,fallback=False)",69,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7424,True,5.592470500811064,7951,reverse_kurtosis_vib_table
3,15,1335,3946,6528,8946,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",75,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,6528,True,2.9833165414683207,8946,reverse_kurtosis_vib_table
3,16,824,4000,6288,9000,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.5,target_length=5000,merge_gap=32,fallback=False)",81,0.75,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,6288,True,4.770740127436455,9000,reverse_kurtosis_vib_table
4,1,1139,3989,7248,8989,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",3,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7248,True,2.1438545367484947,8989,reverse_kurtosis_vib_table
4,2,919,3950,5792,8950,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",9,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,5792,True,1.9081018584441605,8950,reverse_kurtosis_vib_table
4,3,891,3633,8384,8633,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",15,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,8384,True,1.6910096885839572,8633,reverse_kurtosis_vib_table
4,4,876,3988,6416,8988,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",21,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,6416,True,2.6522050085077824,8988,reverse_kurtosis_vib_table
4,5,1029,3346,7104,8346,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",27,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,7104,True,3.2025379535924072,8346,reverse_kurtosis_vib_table
4,6,1062,3771,5568,8771,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",34,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,5568,True,2.7820917458860963,8771,reverse_kurtosis_vib_table
4,7,833,3199,8608,8199,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=5.0,target_length=5000,merge_gap=32,fallback=False)",39,1.5,0.25,cast_iron,2026-05-28T16:20:56.557221+09:00,8608,True,5.408749539399338,8199,reverse_kurtosis_vib_table
5,1,495,2124,8384,7124,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",0,1.5,0.5,steel,2026-05-28T16:20:56.557221+09:00,8384,True,31.932727214795825,7124,reverse_kurtosis_vib_table
5,2,536,2260,6848,7260,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",3,1.5,0.5,steel,2026-05-28T16:20:56.557221+09:00,6848,True,89.65682943601786,7260,reverse_kurtosis_vib_table
5,3,662,2373,8592,7373,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",6,1.5,0.5,steel,2026-05-28T16:20:56.557221+09:00,8592,True,53.8275394750223,7373,reverse_kurtosis_vib_table
5,4,587,1195,8560,6195,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",9,1.5,0.5,steel,2026-05-28T16:20:56.557221+09:00,8560,True,70.70401765800861,6195,reverse_kurtosis_vib_table
5,5,477,1023,8448,6023,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",12,1.5,0.5,steel,2026-05-28T16:20:56.557221+09:00,8448,True,77.336837755673,6023,reverse_kurtosis_vib_table
5,6,596,999,8480,5999,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",15,1.5,0.5,steel,2026-05-28T16:20:56.557221+09:00,8480,True,42.11216320124209,5999,reverse_kurtosis_vib_table
7,1,783,3227,8144,8227,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",1,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,8144,True,3.8209077468387607,8227,reverse_kurtosis_vib_table
7,2,644,3053,5568,8053,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",3,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,5568,True,5.779821368315923,8053,reverse_kurtosis_vib_table
7,3,948,3420,5792,8420,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",6,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,5792,True,2.1532627588141238,8420,reverse_kurtosis_vib_table
7,4,734,3263,8272,8263,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",10,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,8272,True,5.0987581681261505,8263,reverse_kurtosis_vib_table
7,5,1525,3957,5936,8957,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",13,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,5936,True,5.238705540298132,8957,reverse_kurtosis_vib_table
7,6,987,3530,6896,8530,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",15,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,6896,True,2.2752635567837456,8530,reverse_kurtosis_vib_table
7,7,860,3361,8384,8361,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=5000,merge_gap=32,fallback=False)",19,0.75,0.25,steel,2026-05-28T16:20:56.557221+09:00,8384,True,2.2370074130905024,8361,reverse_kurtosis_vib_table
7,8,1100,3826,5536,8826,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",21,0.75,0.25,steel,2026-06-08T20:13:41.710194+09:00,5536,True,1.7972786896305175,8826,reverse_kurtosis_vib_table
8,1,531,2049,6848,7049,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",0,0.75,0.5,steel,2026-05-28T16:20:56.557221+09:00,6848,True,228.75431246012397,7049,reverse_kurtosis_vib_table
8,2,585,2095,6880,7095,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",3,0.75,0.5,steel,2026-05-28T16:20:56.557221+09:00,6880,True,93.71930138181209,7095,reverse_kurtosis_vib_table
8,3,577,1867,6848,6867,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",6,0.75,0.5,steel,2026-05-28T16:20:56.557221+09:00,6848,True,31.312627223395182,6867,reverse_kurtosis_vib_table
8,4,562,2153,6880,7153,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",8,0.75,0.5,steel,2026-06-08T20:13:42.145518+09:00,6880,True,33.02290899480946,7153,reverse_kurtosis_vib_table
8,5,604,2232,6928,7232,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",9,0.75,0.5,steel,2026-05-28T16:20:56.557221+09:00,6928,True,48.009807957124906,7232,reverse_kurtosis_vib_table
8,6,545,2124,5616,7124,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=4.5,target_length=5000,merge_gap=32,fallback=False)",12,0.75,0.5,steel,2026-05-28T16:20:56.557221+09:00,5616,True,4.525650913289319,7124,reverse_kurtosis_vib_table
9,1,649,1673,8368,6673,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=4.0,target_length=5000,merge_gap=32,fallback=False)",1,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8368,True,36.113586366208196,6673,reverse_kurtosis_vib_table
9,2,663,2071,8384,7071,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=5.0,target_length=5000,merge_gap=32,fallback=False)",3,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8384,True,21.19869844518321,7071,reverse_kurtosis_vib_table
9,3,594,1960,8288,6960,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=5000,merge_gap=32,fallback=rolling_std)",9,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8288,True,9.176765522892772,6960,reverse_kurtosis_vib_table
9,4,656,1963,8288,6963,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=5.0,target_length=5000,merge_gap=32,fallback=False)",16,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8288,True,8.393849282087544,6963,reverse_kurtosis_vib_table
9,5,727,1804,8320,6804,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",22,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8320,True,8.946002743958076,6804,reverse_kurtosis_vib_table
9,6,691,1596,8176,6596,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",28,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8176,True,13.239914423660379,6596,reverse_kurtosis_vib_table
9,7,695,1408,8224,6408,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",34,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8224,True,3.323263422179192,6408,reverse_kurtosis_vib_table
9,8,696,1257,8224,6257,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",40,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,8224,True,6.9283201737846865,6257,reverse_kurtosis_vib_table
9,9,579,1045,7008,6045,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",46,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7008,True,4.616587044670435,6045,reverse_kurtosis_vib_table
